mu_ess,mu_r_hat,sigma_ess,sigma_r_hat,epsilon,time,megabytes,gctime,gcpercent,allocations,sampler,Nd,Nsamples,Nadapt,delta
1e3,0.9996572607727956,388.1496497176386,1.0007011895349935,0.5178782539250758,1.280073963,5.7656336,0.0162502,0.01269473520257829,1687555,DHMCNUTS,1000,2000,1000,0.8
837.4759243185074,0.999204994504911,719.964629581452,1.0000977804085298,0.772547000000003,0.590032659,0.3771056,0,0,83743,CmdStanNUTS,1000,2000,1000,0.8
530.8852077934624,0.9990129072418243,609.5944908055524,0.9992020760752798,0.034025135982051785,64.659880463,1515.1522864,3.917406676,0.06058481160109225,599160495,AHMCNUTS,1000,2000,1000,0.8
1e3,0.9990771489758057,245.74572929211323,1.0000912769427306,0.5117912054298018,1.096115475,5.9409968,0.01027002,0.009369469033360741,1737800,DHMCNUTS,1000,2000,1000,0.8
743.528111646753,1.0005904751976884,517.4526343685163,0.9999151226435681,0.7396489999999883,0.417753806,0.3769808,0,0,83742,CmdStanNUTS,1000,2000,1000,0.8
596.01210947567,0.9992148351989679,718.3770376613528,1.0004028867379928,0.016404725613001762,86.820698987,2123.2327984,5.478183233,0.06309766330976292,839966164,AHMCNUTS,1000,2000,1000,0.8
1e3,0.9990737313858681,531.2174734098595,1.0004730333706575,0.5920008817949897,0.951640705,5.1331872,0.010554604,0.01109095475271836,1498229,DHMCNUTS,1000,2000,1000,0.8
1e3,0.9990001775539051,1e3,1.0010897788094135,0.8517329999999934,0.435357098,0.3765872,0.00403788,0.009274868880166966,83744,CmdStanNUTS,1000,2000,1000,0.8
492.1740704296754,0.999001510084838,738.2821537502415,0.9991474533736517,0.011429747569295164,111.291151793,2643.8769056,7.17084391,0.0644331898310988,1046145899,AHMCNUTS,1000,2000,1000,0.8
985.9792837693835,1.0008652843257504,392.6586853918159,1.000259526339786,0.6221418777145558,0.984808559,5.0553568,0.01506187,0.015294211105653073,1476387,DHMCNUTS,1000,2000,1000,0.8
722.4954382633578,0.999171759424335,1e3,1.0016055215277095,0.8595569999999957,0.497192467,0.377656,0,0,83742,CmdStanNUTS,1000,2000,1000,0.8
489.3098669419642,0.9998030419795694,741.6872515108306,0.9991836563145172,0.018517976066661754,80.198500926,1988.2335088,5.128309683,0.06394520625431573,786505183,AHMCNUTS,1000,2000,1000,0.8
734.1843928637963,0.9990285311701683,335.8965545000271,1.0082036694763243,0.5414654609711121,1.064623635,5.5157472,0.015827019,0.014866304372436745,1612153,DHMCNUTS,1000,2000,1000,0.8
1e3,1.0008464261393062,982.227528561343,0.9996214680147605,0.8146940000000044,0.464795839,0.377584,0,0,83742,CmdStanNUTS,1000,2000,1000,0.8
670.1093198457064,1.0009301687302408,1e3,1.0005813907328516,0.023973404410869908,74.532941734,1821.9902208,4.805102811,0.06446951776234583,720671209,AHMCNUTS,1000,2000,1000,0.8
1e3,0.9991661110011258,336.39065537763537,0.9990127207225997,0.5689883516644574,1.029117966,5.7629728,0.012978596,0.01261137831501039,1680539,DHMCNUTS,1000,2000,1000,0.8
955.4666519142306,0.9994475450333515,939.1678484204759,1.0005242479929208,0.9999729999999819,0.444266935,0.3771696,0.003686017,0.008296851981568244,83742,CmdStanNUTS,1000,2000,1000,0.8
552.5203248398751,0.9998392256237487,574.3683330092205,0.9990063239632967,0.03519896178341049,64.043966633,1548.4932208,4.081551127,0.0637304548981027,612363739,AHMCNUTS,1000,2000,1000,0.8
1e3,0.999058206222425,363.94290928717436,0.9999930858570963,0.586211814505003,1.004264779,5.3963968,0.012323883,0.012271547561661524,1578119,DHMCNUTS,1000,2000,1000,0.8
818.9917449554497,0.999374267198746,896.8544431291465,0.9996881680192624,0.9284300000000187,0.409838543,0.376696,0,0,83742,CmdStanNUTS,1000,2000,1000,0.8
788.7157839555792,0.9998043457697259,690.1139132223138,1.002638972642467,0.03207585039759025,64.260640588,1573.2087024,4.26709559,0.06640294200236833,622151368,AHMCNUTS,1000,2000,1000,0.8
1e3,1.0040943388897916,314.0438013208353,1.0030944571759781,0.5678618718145065,1.193094186,5.3897104,0.014347948,0.012025830121679933,1575154,DHMCNUTS,1000,2000,1000,0.8
738.8514313523651,0.9990031007981464,698.5848773306117,1.0027632260266017,0.708429000000014,0.490741969,0.3764256,0,0,83742,CmdStanNUTS,1000,2000,1000,0.8
378.74497715813004,1.0007395069403204,482.90315768447635,1.0000232825269335,0.006800589004411397,140.951130686,3497.4691904,9.71515779,0.06892571732285478,1384176075,AHMCNUTS,1000,2000,1000,0.8
903.9853051856664,0.9991349265086903,423.35107906097153,0.9990054314797417,0.5385342388793821,1.086418039,5.6570352,0.011766506,0.010830551019596978,1655208,DHMCNUTS,1000,2000,1000,0.8
744.9712908280773,0.9998127057433155,547.6736018626145,1.000851173666487,0.7169489999999997,0.45899405,0.3738832,0,0,83745,CmdStanNUTS,1000,2000,1000,0.8
802.3589972735392,1.004432041723117,768.0508033913112,1.0015083034551846,0.029742494236971125,63.811736254,1551.2922208,4.360812799,0.06833872661984879,613472241,AHMCNUTS,1000,2000,1000,0.8
916.8708978537189,0.9990247302876473,488.55828873274555,0.9991982228674182,0.6371312454706068,1.004922538,5.3241056,0.01622868,0.01614918502305498,1552807,DHMCNUTS,1000,2000,1000,0.8
654.5927456918071,1.003293842656814,766.6882588172814,1.0002444487069777,0.8867099999999942,0.467454618,0.3727856,0,0,83742,CmdStanNUTS,1000,2000,1000,0.8
560.6452621086785,0.9998714495168931,1e3,0.9990934557808355,0.02640042365457157,69.224246587,1719.4007072,4.394745752,0.06348564222330322,680044809,AHMCNUTS,1000,2000,1000,0.8
1e3,0.9990066215209809,329.6733373762472,1.0063416472372892,0.5746483368400285,1.065846462,5.6096784,0.010614212,0.009958481243239328,1641452,DHMCNUTS,1000,2000,1000,0.8
779.4430691992413,1.000856876079666,1e3,1.0011016325643407,0.908306000000013,0.432567308,0.3760848,0,0,83742,CmdStanNUTS,1000,2000,1000,0.8
401.23237708986477,0.9990320513371063,615.588741544644,1.0005740708159052,0.035342376669772003,61.00470801,1488.1049328,3.898473476,0.06390446906755058,588449403,AHMCNUTS,1000,2000,1000,0.8
1e3,0.9991298805481764,320.1510202429321,0.99901125578687,0.5558069026723284,1.122343665,5.7734384,0.011056245,0.00985103346219716,1689180,DHMCNUTS,1000,2000,1000,0.8
998.0406262082869,1.0070313474143604,1e3,0.9993298434320697,1.059790000000015,0.430121859,0.3728464,0,0,83742,CmdStanNUTS,1000,2000,1000,0.8
916.4421096001385,0.9993319090281394,761.5958607023423,0.9993066819466407,0.028409748634841962,67.879275057,1639.1927584,4.267419207,0.06286777817554086,648281725,AHMCNUTS,1000,2000,1000,0.8
1e3,0.999001842981333,485.4847932786406,1.0034546399397353,0.5948206440227263,1.014776724,5.5099952,0.010655643,0.010500480300728693,1609987,DHMCNUTS,1000,2000,1000,0.8
979.7838428594769,1.0000196662565832,1e3,1.001561591122644,1.110739999999994,0.414360752,0.37664,0,0,83744,CmdStanNUTS,1000,2000,1000,0.8
381.34577516088456,0.999212789148128,456.87592359365675,0.9991407506099583,0.0073423854114862555,137.050537972,3419.5933968,8.905178483,0.06497733328722406,1353336609,AHMCNUTS,1000,2000,1000,0.8
1e3,1.0001974466722408,395.42747009574356,1.00049421813295,0.5772858160107244,1.034605211,5.3614688,0.010970572,0.010603631108136764,1569786,DHMCNUTS,1000,2000,1000,0.8
730.7704639409887,0.9990010758472985,733.2712840890805,1.0054087359553066,0.7791740000000096,0.474324744,0.3773872,0.003872512,0.008164263089761979,83742,CmdStanNUTS,1000,2000,1000,0.8
470.4369702473504,0.9990658999193487,665.4710564771074,0.9999412048274775,0.00997979780985433,120.790659211,2740.6371648,7.848336276,0.06497469528906485,1084463860,AHMCNUTS,1000,2000,1000,0.8
1e3,0.999004946707663,346.788888656079,1.0006224243821744,0.507263768526286,1.322973991,5.7610512,0.01210904,0.009152893467578381,1683123,DHMCNUTS,1000,2000,1000,0.8
824.3506343277197,0.9990031195188916,1e3,0.9990871176974542,0.9005110000000195,0.572124324,0.3764848,0,0,83742,CmdStanNUTS,1000,2000,1000,0.8
770.6434393356619,0.9990105621695803,883.5965843497586,0.9990554903758866,0.03131413540777658,70.526172879,1531.9395968,4.462420436,0.06327325379836028,605808479,AHMCNUTS,1000,2000,1000,0.8
1e3,1.000779820502627,406.3642163224648,1.0004275727284626,0.6252256964975585,1.116911573,5.318,0.011380431,0.010189196060913229,1554238,DHMCNUTS,1000,2000,1000,0.8
1e3,0.9989995070799228,1e3,0.9992208972785276,0.9175629999999808,0.471596588,0.3761936,0.003816123,0.008091922412297012,83742,CmdStanNUTS,1000,2000,1000,0.8
356.00042980010727,0.9996759779458705,581.0312123925012,1.0002693438711923,0.006091189128821329,155.491076299,3870.2729488,10.465537357,0.06730635356125132,1531808155,AHMCNUTS,1000,2000,1000,0.8
1e3,1.0017990594768138,446.31525679311557,0.9999248941556954,0.589580887307119,1.077930077,5.4291664,0.015876676,0.014728855181577793,1584831,DHMCNUTS,1000,2000,1000,0.8
606.4129534013032,1.000386874649201,821.5387087747195,1.0010384914799484,0.8857070000000168,0.4496369,0.376528,0,0,83742,CmdStanNUTS,1000,2000,1000,0.8
236.332713071022,0.9991052376990674,373.29491849953496,0.9998045067426676,0.00711318395310639,141.916963214,3475.5366624,9.625487152,0.06782478242213721,1375489157,AHMCNUTS,1000,2000,1000,0.8
1e3,0.9991658420686994,383.77171189578695,1.0023735952064923,0.5465786449653404,1.028661311,5.267928,0.015105603,0.014684719682239512,1539566,DHMCNUTS,1000,2000,1000,0.8
926.2503430293444,0.9995851384889455,838.5206860959956,1.0003970734553786,0.8426560000000072,0.463885426,0.3767424,0,0,83742,CmdStanNUTS,1000,2000,1000,0.8
369.73263005338754,0.9989995339234555,546.6589420777724,1.0025863623752556,0.016262843603564885,87.297653755,2103.8804368,5.847718899,0.06698598012051464,832302482,AHMCNUTS,1000,2000,1000,0.8
1e3,0.9992336261005698,274.15859678816287,1.0001881563992667,0.5340741992794171,1.099473801,6.0097536,0.013696863,0.012457652913186606,1757241,DHMCNUTS,1000,2000,1000,0.8
1e3,0.9990059875449401,970.8529455254991,0.9990127597625063,0.9775939999999819,0.426500554,0.3763744,0,0,83742,CmdStanNUTS,1000,2000,1000,0.8
893.4904407348141,0.9991451610841703,671.3615257267503,1.002254970899028,0.02931116435640752,66.361393859,1579.9707456,4.46027479,0.06721189129144689,624829225,AHMCNUTS,1000,2000,1000,0.8
900.1979087807414,0.9990054352881298,233.94469482415013,1.0047431062994516,0.5188158627056517,1.011400961,5.5090496,0.011077652,0.010952779784831546,1614684,DHMCNUTS,1000,2000,1000,0.8
1e3,0.9996749203011802,1e3,0.9992395530978192,0.9239280000000164,0.43809378,0.3764176,0,0,83743,CmdStanNUTS,1000,2000,1000,0.8
429.73360207421996,1.006451802186707,462.47950090455333,0.9994721479417745,0.007259577445684565,149.081747956,3441.2624704,9.329120385,0.06257721359527793,1361916226,AHMCNUTS,1000,2000,1000,0.8
948.06419168327,1.0011117471295963,496.0203202846487,1.0044147058767317,0.6449432500205969,0.93327963,5.170656,0.014367064,0.015394168626609799,1510753,DHMCNUTS,1000,2000,1000,0.8
860.1114871517296,1.0001622023923844,968.4195341412304,0.9992411857685296,1.01450999999998,0.418022542,0.3758736,0,0,83742,CmdStanNUTS,1000,2000,1000,0.8
594.3541276730116,1.0078462911120822,643.6207630223904,0.9997167373375123,0.03193219882831499,56.449780787,1543.1157392,3.732268822,0.06611662206595346,610232808,AHMCNUTS,1000,2000,1000,0.8
913.5051390210632,0.9993619094053061,423.93234823379345,0.9992863189891992,0.5647149468451937,0.907987057,5.5421648,0.014302016,0.015751343468764886,1619389,DHMCNUTS,1000,2000,1000,0.8
1e3,0.9990100370048542,904.6642134450087,0.9993009813348378,0.9267610000000245,0.352110525,0.3763328,0,0,83742,CmdStanNUTS,1000,2000,1000,0.8
495.21790537134666,0.999479862314442,1e3,0.999447209069638,0.022450045090116534,66.012457889,1917.1042208,4.44691452,0.06736477722852692,758335729,AHMCNUTS,1000,2000,1000,0.8
679.021030491342,0.9990325400055812,478.7726565273101,1.0010898306378644,0.46779864356348394,0.938339044,5.9409312,0.015440169,0.01645478689044085,1737114,DHMCNUTS,1000,2000,1000,0.8
967.1251478890737,0.999015715786739,1e3,0.9993841764550525,0.9054680000000155,0.330982982,0.3772992,0,0,83742,CmdStanNUTS,1000,2000,1000,0.8
445.2686426069667,1.0071664543564465,690.8050756467889,1.0000657386378802,0.03650162667443221,50.736245084,1491.6024512,3.418739342,0.06738258490236837,589834457,AHMCNUTS,1000,2000,1000,0.8
1e3,1.0062318537528148,341.5033658146493,1.0011739878135826,0.6594602849635266,0.807386997,5.3676864,0.010495346,0.012999151632361499,1569324,DHMCNUTS,1000,2000,1000,0.8
684.3219648158902,0.9994635900720942,437.71273428776647,0.9993640388082237,0.7326910000000079,0.33732323,0.3769152,0,0,83742,CmdStanNUTS,1000,2000,1000,0.8
715.8880857268979,0.9999070181719477,849.6867656406297,0.9992716093451633,0.03205258152335149,54.017578051,1564.5818368,3.735382914,0.06915124758968805,618735055,AHMCNUTS,1000,2000,1000,0.8
1e3,0.9991282190035783,479.0266377231365,1.0002007859067727,0.5906260886055946,0.783569492,5.276528,0.010007012,0.012771058728253803,1544965,DHMCNUTS,1000,2000,1000,0.8
703.8937888104812,1.000179662244737,559.9981193334638,0.9991517281310806,0.7599040000000054,0.433518737,0.4311065,0,0,94038,CmdStanNUTS,10,2000,1000,0.8
362.81389042536114,1.0037599047569818,331.5906115901643,1.00191759507425,0.08946240701419177,7.414719511,139.7471189,0.501929755,0.0676936941789058,32225037,AHMCNUTS,10,2000,1000,0.8
470.6146241164622,1.0003002590167591,210.86841341750818,1.0049256901063592,0.5566004171189408,6.243041706,87.4117834,0.476845283,0.07638028151273094,16612469,DHMCNUTS,10,2000,1000,0.8
547.7667547426096,0.9990283738958496,477.3281311885315,0.9991060313540256,0.6586170000000072,0.435597292,0.3653728,0,0,82741,CmdStanNUTS,10,2000,1000,0.8
513.227197368916,0.9990529974399334,614.6569601733075,0.9990402586389364,0.17515927676189139,1.584616998,42.517232,0.135657358,0.08560892516691279,12734301,AHMCNUTS,10,2000,1000,0.8
860.4790739559329,0.9991751104705372,394.9031360682788,0.9994145594891399,0.7369989394777577,0.095388865,5.1544288,0.017328629,0.18166301695695825,1500527,DHMCNUTS,10,2000,1000,0.8
580.4207928586752,0.9997936772866086,445.92819687702115,0.9991131134565545,0.6351910000000001,0.427786779,0.3653568,0,0,82741,CmdStanNUTS,10,2000,1000,0.8
145.31352519881406,0.9991428065105077,247.82413136977405,1.0023406971873117,0.5740421025353851,1.211583511,30.25976,0.253778816,0.20946044056883836,8318429,AHMCNUTS,10,2000,1000,0.8
662.9195766264138,1.0014271914391562,424.31509739050387,0.9993327630565078,0.7179936809380628,0.083591538,5.3632592,0.012106832,0.14483322462615772,1564410,DHMCNUTS,10,2000,1000,0.8
662.761974196826,1.0023953539385397,566.4706646104473,0.9996969822261171,0.6218290000000034,0.391990027,0.365488,0,0,82741,CmdStanNUTS,10,2000,1000,0.8
433.71562498752394,0.9999547582073642,451.13431610330105,0.9994680763142958,0.2843474278224483,1.278197593,34.1628053,0.08444898,0.06606879911406624,9708037,AHMCNUTS,10,2000,1000,0.8
674.9713135926688,0.9990638020068213,329.5436633485082,1.0084960652729371,0.6289677338751288,0.088933664,5.5001232,0.012839553,0.1443722480612066,1603622,DHMCNUTS,10,2000,1000,0.8
419.8019596271987,0.9999213986424701,491.7251002035917,0.9996149000608928,0.7302469999999949,0.483722638,0.3655328,0,0,82741,CmdStanNUTS,10,2000,1000,0.8
725.0986110174729,0.9990600746403422,209.69046414607408,1.0001078641818264,0.11327592459524682,1.819672603,44.0097056,0.118956546,0.06537249931876893,13271816,AHMCNUTS,10,2000,1000,0.8
603.6214555037916,1.002197814555815,332.06580479638546,0.9991536381393402,0.3422715674152002,0.121013082,7.2278288,0.016407191,0.13558196129572175,2103844,DHMCNUTS,10,2000,1000,0.8
201.60917050270885,1.0194090702741256,446.04631618735215,1.0056999799146342,0.6677829999999886,0.447179269,0.3652288,0,0,82741,CmdStanNUTS,10,2000,1000,0.8
334.96265164250565,1.0050668530476943,658.6359264001766,1.0009045820689368,0.1393939876121417,2.087209704,49.739968,0.137420847,0.06583950176958357,15335809,AHMCNUTS,10,2000,1000,0.8
511.115486447325,0.9990070287932381,417.8126472081753,1.0128778068519835,0.5841067087696458,0.094152983,5.5989712,0.011511349,0.12226218047706466,1632403,DHMCNUTS,10,2000,1000,0.8
345.25979029714443,1.000686941473913,408.7514303882704,1.0009816528964122,0.6704389999999903,0.447969437,0.3655024,0,0,82741,CmdStanNUTS,10,2000,1000,0.8
367.19203610553245,0.9993309721222762,391.2959438242589,1.0030743765444226,0.07926734471213708,2.371294593,58.1423728,0.166156549,0.07006997337677479,18362038,AHMCNUTS,10,2000,1000,0.8
695.8290274113833,0.9994343502541216,230.70314134845074,1.0064737051718746,0.6999226273491519,0.08825323,5.1943776,0.016654677,0.1887146453449919,1513252,DHMCNUTS,10,2000,1000,0.8
653.02218899164,0.999040193197345,342.9301533846125,1.0018314254180087,0.7072849999999947,0.399894127,0.3653472,0,0,82741,CmdStanNUTS,10,2000,1000,0.8
270.588204907607,1.0004432618753072,376.06497154405827,0.9990268284810816,0.3685837462131807,1.300254315,34.4329968,0.095683352,0.07358818263179537,9822068,AHMCNUTS,10,2000,1000,0.8
334.5719655976923,1.0017503521794746,354.68326099783746,0.9991164904834547,0.6023901515982679,0.085723136,5.3142352,0.016811011,0.19610821283999688,1550478,DHMCNUTS,10,2000,1000,0.8
789.1744906600264,0.9993402985047636,582.2979361586246,0.9992932693945012,0.8336130000000118,0.447094415,0.365248,0,0,82741,CmdStanNUTS,10,2000,1000,0.8
194.73055204519085,1.0250009858371874,366.94298834316385,1.0016822704398296,0.05650621966562139,3.500662494,78.3987168,0.229400032,0.06553046241766602,25657293,AHMCNUTS,10,2000,1000,0.8
438.62660594844874,0.9992216915070254,236.06426283752663,0.9997794534305393,0.6337294753556447,0.111725953,5.4208128,0.013911045,0.12451041702011707,1581822,DHMCNUTS,10,2000,1000,0.8
546.6728561724477,1.0035077978088935,419.10183232259016,0.9990776640453055,0.7061169999999899,0.527160752,0.3653072,0,0,82741,CmdStanNUTS,10,2000,1000,0.8
165.5202098428937,1.0180734396712723,235.05040174029637,1.000806651104783,0.5737234199274327,1.260719571,32.4928464,0.097695554,0.07749189926710513,9122801,AHMCNUTS,10,2000,1000,0.8
748.704437292655,1.0003168185592268,433.7173372828813,1.012257478338239,0.621889011065902,0.09788993,5.31936,0.016215479,0.16565012356224998,1553192,DHMCNUTS,10,2000,1000,0.8
712.718810673703,0.9994223564451568,414.55362982069335,1.0001347967802496,0.739354000000011,0.463666018,0.3653296,0.003941938,0.00850167544519081,82741,CmdStanNUTS,10,2000,1000,0.8
511.6872965244594,0.9990633298502568,468.9905536576594,0.9990008170328497,0.13354138394666115,1.99560778,49.621848,0.151959371,0.0761469124960016,15293244,AHMCNUTS,10,2000,1000,0.8
288.8412326209427,1.00712178282219,306.6408317686548,1.0110364249523909,0.548921440904522,0.090446323,5.4832176,0.014674441,0.16224474929732632,1599698,DHMCNUTS,10,2000,1000,0.8
559.9167176157506,1.000507527302231,392.485146313755,0.9990395902129949,0.6946570000000059,0.423725825,0.3655504,0,0,82742,CmdStanNUTS,10,2000,1000,0.8
359.1147926788433,0.9994569620825726,402.7340679988375,0.9993943104940727,0.16462049537009638,1.644446631,41.441648,0.12203408,0.07420981483953065,12346881,AHMCNUTS,10,2000,1000,0.8
491.163807003901,1.0027681443399805,211.95740756178668,1.021199686457841,0.5029893995336032,0.101860829,5.7599904,0.015350411,0.15069984360720254,1677967,DHMCNUTS,10,2000,1000,0.8
776.7106506343449,1.000924893864064,491.0365839406436,0.9990845939898912,0.7315919999999871,0.434792047,0.365344,0,0,82741,CmdStanNUTS,10,2000,1000,0.8
355.07431171972127,1.0054042831948145,410.89796413178686,1.0017160386173853,0.10896749833721857,2.329263054,49.4083104,0.302824244,0.1300086065762154,15216388,AHMCNUTS,10,2000,1000,0.8
759.4937169607215,0.9994993426702827,412.56448405534985,0.9992821236451586,0.8098413001112309,0.093099814,4.8511248,0.013034139,0.1400017727210497,1413259,DHMCNUTS,10,2000,1000,0.8
763.3520767330878,0.9993618106256654,490.2890964131845,0.9994350709071205,0.7940280000000166,0.416988878,0.3654432,0,0,82741,CmdStanNUTS,10,2000,1000,0.8
269.7912731061938,0.9990753781120111,353.87228860843254,0.999002177171679,0.36507496783513677,1.399198681,34.8412816,0.092586399,0.0661710164948333,9969160,AHMCNUTS,10,2000,1000,0.8
647.7122223396868,0.999716746334106,548.2632943805095,0.9994741318725057,0.5638009609975204,0.076315116,5.364128,0.010606009,0.13897651678862677,1567721,DHMCNUTS,10,2000,1000,0.8
569.6908016707115,1.0036449483891576,549.2459961435034,0.9996921823703596,0.6320940000000064,0.465290664,0.3656272,0,0,82741,CmdStanNUTS,10,2000,1000,0.8
583.3399539828271,1.0013717475305661,555.6615407933933,0.9991633899848784,0.1820298996234517,1.890157232,40.4016,0.114319864,0.06048166896625666,11972234,AHMCNUTS,10,2000,1000,0.8
531.4857764636336,1.0024158979291575,272.3088862816119,0.999523263258856,0.5304853484948218,0.086357005,5.7699056,0.015172767,0.17569816137092759,1682837,DHMCNUTS,10,2000,1000,0.8
542.8127587983843,0.9994539758822888,506.2875105026302,1.0003771566511277,0.7293089999999837,0.451399686,0.3655984,0,0,82741,CmdStanNUTS,10,2000,1000,0.8
372.21085912943926,0.9998613766850835,538.6981562431718,1.0009245659626176,0.3484405192793374,1.181204757,32.967912,0.084771267,0.07176678429174325,9294355,AHMCNUTS,10,2000,1000,0.8
603.7554261829886,1.0001477038669604,455.0961237582171,0.9991765921908036,0.5407533031045691,0.088100401,5.6314576,0.013530155,0.1535765427446806,1644791,DHMCNUTS,10,2000,1000,0.8
580.580477275111,1.0025458907524756,478.09554062969397,0.9991789455639274,0.6410250000000104,0.436954841,0.3653152,0,0,82741,CmdStanNUTS,10,2000,1000,0.8
363.27326349488993,0.9994810825041389,384.8542907082633,1.0115574608061337,0.12296261845063926,2.032909505,51.5486816,0.141326856,0.06951950180389363,15987181,AHMCNUTS,10,2000,1000,0.8
601.403153865535,1.0044448045950283,469.2078668347256,1.0038828730865095,0.5666587332859769,0.139085742,5.3333424,0.015888915,0.11423827325161769,1557010,DHMCNUTS,10,2000,1000,0.8
445.7610965587154,1.0229916741414182,368.32091437286533,1.0058452833957223,0.6685730000000029,0.377407567,0.3654816,0,0,82741,CmdStanNUTS,10,2000,1000,0.8
215.07291861652558,1.0017826534934053,350.74172368047874,1.0020197182086723,0.43784665310543935,1.233720616,33.242408,0.10275238,0.08328658747159981,9393015,AHMCNUTS,10,2000,1000,0.8
655.0770823719046,1.0019503853464646,469.0530126500523,1.0024630213428178,0.678321544587829,0.080867886,5.1511104,0.011251433,0.13913351215833686,1504049,DHMCNUTS,10,2000,1000,0.8
586.4114870288735,0.9994219051706743,554.0081317946605,0.9999792681049723,0.8774779999999966,0.402940666,0.3655456,0,0,82741,CmdStanNUTS,10,2000,1000,0.8
519.6880244134245,0.9991362928499167,357.73758730960793,1.0020604774087154,0.11105947763905655,1.954176032,45.9224416,0.128221289,0.06561399121693863,13960909,AHMCNUTS,10,2000,1000,0.8
409.3128418729765,0.9992717511791033,296.0191540868639,0.9993871156286326,0.4473821301097595,0.114145307,6.133704,0.018923207,0.16578173467963953,1786859,DHMCNUTS,10,2000,1000,0.8
554.6266687095508,0.9993741408147997,502.90582950671984,1.0025156747766857,0.7717529999999916,0.490017403,0.3654256,0,0,82742,CmdStanNUTS,10,2000,1000,0.8
276.5046515464038,0.9992004698110288,417.33510149823354,0.9995129889785669,0.18504319186074722,1.962050658,41.4800144,0.12802504,0.06525062922203104,12360701,AHMCNUTS,10,2000,1000,0.8
468.1554005613423,1.0099175878097828,345.38725530993247,0.9999662716497314,0.7001941915835812,0.101824118,5.5416416,0.014167565,0.13913761570711566,1612475,DHMCNUTS,10,2000,1000,0.8
478.4884832579069,1.000732302457319,403.8174444173945,1.003701627032187,0.6490959999999888,0.460066277,0.3654208,0,0,82741,CmdStanNUTS,10,2000,1000,0.8
361.2347073626191,0.9991403557509215,524.7245772091574,1.0015071917495415,0.15982878870179823,1.749558431,43.2966,0.136445279,0.07798840929365908,13015032,AHMCNUTS,10,2000,1000,0.8
767.3255920772137,1.0006756840203457,371.9321263920662,0.9990125433945162,0.7657768497249129,0.106544941,5.432392,0.017487046,0.16412835593949035,1583544,DHMCNUTS,10,2000,1000,0.8
486.70750696195296,1.001815327981976,566.0128602170942,0.9990273534159806,0.5897639999999947,0.39546256,0.3655792,0,0,82741,CmdStanNUTS,10,2000,1000,0.8
382.98819620290675,1.0059260031249797,532.9378314392627,0.9994853117170092,0.23221966784498702,1.654562159,37.4885936,0.157246586,0.09503818586969147,10922869,AHMCNUTS,10,2000,1000,0.8
540.2976551908961,1.0004542592900385,209.1338368622087,1.0188749456619182,0.5981936319908989,0.1029979,5.574976,0.018404293,0.17868609942532807,1624277,DHMCNUTS,10,2000,1000,0.8
752.5319494490384,1.0001845750289042,414.1733952041877,0.9990608662931204,0.6821139999999959,0.405499269,0.3656128,0,0,82741,CmdStanNUTS,10,2000,1000,0.8
493.0844492594662,0.999813259336432,533.6796793858027,1.0033774143191163,0.11466121474956006,2.063035612,49.1409248,0.13306927,0.06450168345421659,15119991,AHMCNUTS,10,2000,1000,0.8
566.9129259465592,0.999882203842963,430.85497589260916,0.999083463805793,0.4824840041075021,0.091622856,5.755464,0.011164413,0.12185183356432372,1682308,DHMCNUTS,10,2000,1000,0.8
536.6997353111025,0.9994700115440288,480.2577881085038,0.9990940126909891,0.659902999999994,0.443536735,0.3653792,0.003704861,0.008352996962021646,82741,CmdStanNUTS,10,2000,1000,0.8
322.63353154104084,0.9990655749516008,413.46467561569557,0.9990686825541949,0.10335805437326331,2.35673752,57.9076112,0.164971727,0.07000004268612825,18277473,AHMCNUTS,10,2000,1000,0.8
593.8401146196958,1.0042698648835071,382.2228285755973,1.0028965750488172,0.7156505723183973,0.106420439,5.4795712,0.019062782,0.17912707539197428,1603503,DHMCNUTS,10,2000,1000,0.8
467.18376336596214,1.0008007374607029,412.3824598619093,1.0006040984288125,0.6458669999999956,0.469446484,0.365328,0,0,82741,CmdStanNUTS,10,2000,1000,0.8
250.62064420049757,1.0018657155449588,369.68340800072286,1.0004974708652419,0.415191672096241,1.503777458,35.0632256,0.109508641,0.0728223716996295,10048951,AHMCNUTS,10,2000,1000,0.8
587.7394282478944,0.9996328508973685,436.4683781411165,0.9990266622724103,0.7078729887523421,0.08254603,5.2149648,0.011289815,0.13676993309066468,1521369,DHMCNUTS,10,2000,1000,0.8
809.5494433534587,0.9994004281564026,816.8526498297813,0.999392707872511,0.9130629999999899,0.457165512,0.3661232,0,0,82833,CmdStanNUTS,100,2000,1000,0.8
510.93988113705825,0.9990019908497849,677.8794307789403,1.0008437622451716,0.03955702326183103,11.232135304,270.52308,0.716460363,0.06378665708779821,103217393,AHMCNUTS,100,2000,1000,0.8
1e3,1.002015466809088,871.787421580582,1.0005938407961963,0.8020630478598946,0.145417649,4.22704,0.005972996,0.041074766653668014,1233620,DHMCNUTS,100,2000,1000,0.8
551.213075624531,0.9991012038298094,661.5703452370653,0.9994522665779774,0.7815659999999981,0.427646797,0.3665648,0,0,82833,CmdStanNUTS,100,2000,1000,0.8
780.408085597658,0.9990053726568964,1e3,1.0001887804135046,0.07687624775217702,7.474075391,185.5580608,0.481950313,0.0644829343814683,69964921,AHMCNUTS,100,2000,1000,0.8
