c_ess,c_ess_ps,c_hdp_lb,c_hdp_ub,c_mean,c_r_hat,d_ess,d_ess_ps,d_hdp_lb,d_hdp_ub,d_mean,d_r_hat,epsilon,time,megabytes,gctime,gcpercent,allocations,sampler,Nsamples,Nadapt,delta,Nd,c_sampler_rhat,d_sampler_rhat
745.7796833267346,6932.065582758784,-0.08138148586909145,0.05067681790461028,-0.012943434443647553,1.0003631912365807,744.3511289162172,6918.787086329287,1.7476496784585052,1.9991097793868653,1.8601898641349068,1.0003177217282648,0.7579830158657926,0.107584049,63.166736,0.022281309,0.20710606458026132,1804174,DHMCNUTS,2000,1000,0.8,1000,1.0001901475417907,1.0075207876342578
679.7912511151904,1477.903160262632,-0.0598154,0.0666606,-0.0022265859445000013,0.9991884181821482,1e3,2174.0543995500784,1.92098,2.17715,2.0542270499999997,1.0001411667909865,0.9456549999999897,0.459970091,7.257856,0,0,166049,CmdStanNUTS,2000,1000,0.8,1000,0.9992319613542383,1.007329014832532
641.458334796918,1948.5187317255247,-0.0764001042249453,0.05778917942828021,-0.0034953259555791393,0.999199533124488,557.8228297760859,1694.464275917402,1.903523193477715,2.164400839590893,2.036856999685097,0.9989995781361519,0.8502014970223677,0.329203063,201.707472,0.056173361,0.17063438136965328,2110772,AHMCNUTS,2000,1000,0.8,1000,0.9992319613542383,1.007329014832532
1e3,13482.678809275063,-0.07318239917217592,0.05959915506266489,-0.002849357772086744,0.9990663271264131,1e3,13482.678809275063,1.904684723778343,2.1643942843145836,2.038455921777594,0.9991016929137776,0.9691156749844594,0.074169237,44.157664,0.014811411,0.19969749722516358,1257134,DHMCNUTS,2000,1000,0.8,1000,0.9992319613542383,1.007329014832532
731.0109412652004,1505.9408213858433,-0.0380115,0.0941822,0.030294666738030013,0.999113623087279,883.188291568882,1819.4382958778262,1.84511,2.12216,1.9917547400000013,0.9994254278703939,0.9070050000000185,0.485418106,7.254976,0,0,166049,CmdStanNUTS,2000,1000,0.8,1000,0.9997006874838809,1.005630510710763
824.5917195038716,2454.0105209656,-0.033930479954275554,0.09849342828122466,0.029112675318571445,0.9990539715185153,446.13760693869415,1327.7193492613412,1.8544676603078565,2.1052884612892346,1.9843751511653784,1.0028056587423109,0.8128285421173592,0.336018005,200.524448,0.061303562,0.18244130102492573,2082909,AHMCNUTS,2000,1000,0.8,1000,0.9997006874838809,1.005630510710763
750.4067945190988,6939.983709674207,-0.03473132068385194,0.09051336174399449,0.0276450081816221,0.9992657516385212,758.989010309227,7019.354576531254,1.8393472801474673,2.0928581462792732,1.9755891838779234,0.9994020381164271,0.798568981209426,0.108128034,64.942048,0.023086303,0.2135089499546436,1855485,DHMCNUTS,2000,1000,0.8,1000,0.9997006874838809,1.005630510710763
822.6783196872758,1802.9616484199762,-0.0234765,0.0959703,0.03890173606299999,0.9990776353407201,663.7260275375681,1454.6056995439806,1.81598,2.0709,1.9533268600000024,1.0006829962555919,0.7805869999999967,0.456292745,7.255776,0.004061165,0.00890034970860648,166049,CmdStanNUTS,2000,1000,0.8,1000,0.999367905517901,1.0082897918650058
883.9079254294303,2751.4745344161156,-0.029132027871333278,0.09925954916689428,0.03770707392211724,0.9995655630769464,774.5699236000239,2411.1215191047118,1.8156044954488972,2.070363534532722,1.9396934523162572,1.0018042633090023,0.8468088444330665,0.321248812,200.007632,0.064441988,0.20059836983926344,2070660,AHMCNUTS,2000,1000,0.8,1000,0.999367905517901,1.0082897918650058
1e3,10194.114389319691,-0.019666415822036105,0.09966968562331291,0.037743226223414104,0.999283834525149,732.6080549785074,7468.290314987914,1.804150245457125,2.059775311111843,1.93546196975546,1.0002903468807922,0.8087805479050234,0.098095819,62.689024,0.015024491,0.1531613798953042,1790412,DHMCNUTS,2000,1000,0.8,1000,0.999367905517901,1.0082897918650058
930.2016842747868,1948.9037055709277,-0.115898,0.0162304,-0.041978770797999915,0.9994146585809813,719.0908776201476,1506.5967947894655,1.8581,2.1267,2.0029623299999972,1.0000658980038442,0.8814280000000198,0.477294841,7.258208,0.005590518,0.011712923584690494,166049,CmdStanNUTS,2000,1000,0.8,1000,0.9995539456322954,1.0060137400169518
802.5353271166674,1415.593505932125,-0.10370646114925715,0.03087210061313328,-0.04105905617453657,1.0004614966421639,866.0164381347766,1527.5679517542812,1.8629932873483515,2.1153519629813857,1.9894996177764521,0.9996810983778485,0.8288028917539799,0.566924985,201.766064,0.256472828,0.4523928822787727,2112063,AHMCNUTS,2000,1000,0.8,1000,0.9995539456322954,1.0060137400169518
673.0501108920544,8220.60515677242,-0.10271839768399489,0.02240316145787325,-0.04074424967286519,0.9990062844395233,1e3,12213.95706461872,1.8627784051726226,2.1330805952671494,1.9873789580198702,1.0014850443231376,0.8742500545860457,0.081873548,50.291024,0.021196299,0.25889068591482073,1432915,DHMCNUTS,2000,1000,0.8,1000,0.9995539456322954,1.0060137400169518
677.7469501641359,1385.8996063674379,-0.0234745,0.102669,0.03820314404729998,0.9990706549002487,671.0109541289752,1372.1254178574623,1.81032,2.07705,1.9403636999999994,0.9992581417602583,0.723598000000006,0.489030336,7.254192,0,0,166049,CmdStanNUTS,2000,1000,0.8,1000,0.9995088033302367,1.0037864403595056
805.0196414198022,2478.450388642949,-0.03596257710334409,0.09900705011519167,0.03769269638270604,0.9991441912812182,625.7124489790924,1926.4092235263265,1.7877967714604106,2.046460771472168,1.9289319215504155,0.9998678712767878,0.794503621394265,0.324807648,205.119968,0.063106185,0.19428786664530753,2191154,AHMCNUTS,2000,1000,0.8,1000,0.9995088033302367,1.0037864403595056
990.9642785120026,11721.290204921708,-0.033115180059463685,0.09604502810159612,0.03641794453175051,0.999819190118903,875.5696931368683,10356.383868146844,1.795766605456712,2.064807812231669,1.9300829923463358,1.004824860796151,0.8699633573089594,0.084543959,48.06376,0.013702748,0.16207838102306044,1369566,DHMCNUTS,2000,1000,0.8,1000,0.9995088033302367,1.0037864403595056
873.34533347297,1624.5846402116588,-0.0867134,0.0473397,-0.011831588688200008,1.0002658478645126,1e3,1860.185859986552,1.82404,2.08347,1.9527942400000018,0.9990418137525521,0.8516039999999846,0.537580691,7.258192,0,0,166049,CmdStanNUTS,2000,1000,0.8,1000,0.9995142284384764,1.0034262803590612
1e3,3026.2002089330995,-0.0822627871291683,0.059161731295766073,-0.01184603183237203,0.9990978510594103,636.6258991460629,1926.5574290080378,1.816167833253379,2.0724814300176098,1.9434952653457152,1.002401589596401,0.8299822086206283,0.330447403,204.1252,0.057615685,0.17435659798482364,2167664,AHMCNUTS,2000,1000,0.8,1000,0.9995142284384764,1.0034262803590612
1e3,12116.025140703703,-0.07568909057063508,0.04983672180006951,-0.01202984581189134,1.000332050725395,875.1510772797408,10603.35245423527,1.8124999509727986,2.055440443309167,1.9405483822128917,0.9989998934840795,0.9530090376760879,0.082535319,44.523968,0.013543992,0.16409934757748984,1268454,DHMCNUTS,2000,1000,0.8,1000,0.9995142284384764,1.0034262803590612
727.042084065797,1591.9160657868135,-0.143941,-0.0142863,-0.07211734888799999,0.9995605942289146,712.3933821400843,1559.841575947029,1.81779,2.10165,1.9691509599999988,1.000155780276475,0.7560590000000124,0.456708805,7.257808,0,0,166049,CmdStanNUTS,2000,1000,0.8,1000,0.9999772522966799,1.0045994781585565
913.967647670972,2691.3381465084312,-0.12967179308410673,-0.005917070040294627,-0.07101441031612132,1.002271617179707,790.6432692914252,2328.1878700483167,1.8456414106001309,2.0881526639872763,1.9602812827511036,1.0003806119049306,0.8008210502249177,0.339595992,203.725312,0.069642493,0.20507454340038264,2158295,AHMCNUTS,2000,1000,0.8,1000,0.9999772522966799,1.0045994781585565
1e3,9443.240604393462,-0.13803723090308556,-0.014438044252771454,-0.07203623173436392,0.9994087965794378,883.4484782826628,8342.616542008456,1.799530542516115,2.083892827632188,1.9536118927841137,0.9990080338874276,0.9252456731118427,0.105895851,50.320848,0.021419521,0.20226969043385845,1432977,DHMCNUTS,2000,1000,0.8,1000,0.9999772522966799,1.0045994781585565
1e3,2161.689390176204,-0.0185687,0.117313,0.04407591115119991,0.9996230768693423,989.6395062393216,2139.2932207367585,1.92198,2.18753,2.060477749999998,0.9993936125788927,0.9090280000000103,0.462601151,7.25392,0,0,166049,CmdStanNUTS,2000,1000,0.8,1000,0.9991990697031435,1.0075234271922664
586.3410726532013,1511.1969235917907,-0.028137580645455757,0.11418815701407518,0.04327410935451108,0.9990808637795499,602.2373268383458,1552.166883810545,1.911903823999627,2.174647995172454,2.045031206644557,1.0038492728094046,0.7874354697638285,0.387997794,204.490368,0.068599846,0.17680473203927546,2176343,AHMCNUTS,2000,1000,0.8,1000,0.9991990697031435,1.0075234271922664
677.7373361876247,6982.862238691567,-0.022813697444450817,0.11651929271703124,0.043961603558286926,0.9990213594849586,1e3,10303.19840127331,1.9295195029812213,2.1914208995452658,2.0441753591957594,0.9996691658291385,0.8869125592177562,0.09705724,57.751856,0.016802419,0.1731186565783243,1646976,DHMCNUTS,2000,1000,0.8,1000,0.9991990697031435,1.0075234271922664
744.5610465187627,1652.9088068759586,-0.0337062,0.10206,0.03405249811640001,0.9990431241081692,649.6617708068469,1442.2345454117274,1.99989,2.26832,2.128249489999999,1.0003084210706161,0.7226170000000113,0.450455006,7.25648,0.004887002,0.010849034720240182,166050,CmdStanNUTS,2000,1000,0.8,1000,1.0000130277225072,1.0018487115421304
862.7708999951506,1526.854774656269,-0.028010899340562185,0.10416070885907476,0.03645791564573754,0.9999469753576153,751.2813767950104,1329.5505878515892,1.9918473721258358,2.26032468925349,2.1185243623442895,0.9992645182628695,0.811924649934815,0.565064153,202.647136,0.260987093,0.46187161513322894,2132845,AHMCNUTS,2000,1000,0.8,1000,1.0000130277225072,1.0018487115421304
847.455801310703,5689.637264664182,-0.03479169484523299,0.09738294323800832,0.03691048751019153,0.9990889999743257,698.9047825288814,4692.297449587496,1.9827689117702336,2.2538931981024506,2.1189812218461768,0.9994075273482276,0.7930281007133633,0.148947246,63.421824,0.018472941,0.12402338073441116,1811350,DHMCNUTS,2000,1000,0.8,1000,1.0000130277225072,1.0018487115421304
864.154214116916,1916.436519173013,-0.0623721,0.0761179,0.008287307477729993,1.0000999661268022,765.758034607371,1698.2231161962118,1.95158,2.22543,2.085929219999999,1.0000745361570746,0.9211810000000169,0.450917213,7.255808,0.004766373,0.010570394880889145,166049,CmdStanNUTS,2000,1000,0.8,1000,1.0010129575535114,1.006257825387104
688.1171268184862,2224.607348773636,-0.05615252160249137,0.0759907914346149,0.006090623093801787,1.0052052489106367,690.9206647538048,2233.6708800394704,1.9403317187208198,2.1989064984943156,2.068410247624646,0.9993927545444231,0.8464093555377566,0.309320711,199.521472,0.057265495,0.18513307697653647,2059423,AHMCNUTS,2000,1000,0.8,1000,1.0010129575535114,1.006257825387104
969.7248772806529,11128.300473258547,-0.05596296254912784,0.07782834101423564,0.006080721581601893,0.9991544101199425,835.0459047029274,9582.761001818424,1.9434756112675151,2.212825776073496,2.0721217009644537,0.9994321993428447,0.8532421868876571,0.087140429,49.925424,0.019283574,0.22129308084999214,1422506,DHMCNUTS,2000,1000,0.8,1000,1.0010129575535114,1.006257825387104
1e3,2167.850912314259,-0.138248,-0.00909658,-0.07270247976300004,0.9992840661436052,1e3,2167.850912314259,1.92604,2.18766,2.0658901700000025,0.9990600564449299,0.9282379999999888,0.461286334,7.256832,0,0,166049,CmdStanNUTS,2000,1000,0.8,1000,1.0012691478383156,1.006425649272527
1e3,3374.981516491852,-0.13918892662681698,-0.013105562421536852,-0.0743351956524768,1.0059348366744463,755.5087135696026,2549.827943845946,1.9124665126714102,2.1647603726577422,2.0495197967682524,0.999078603080908,0.8780536249219352,0.296297919,200.311712,0.055480628,0.1872460940233603,2077959,AHMCNUTS,2000,1000,0.8,1000,1.0012691478383156,1.006425649272527
1e3,11798.566240590158,-0.14494020504499983,-0.013368231579732055,-0.07190211832547048,1.0004590771881179,614.8078956222122,7253.85168173651,1.9089304480462799,2.1849488690086383,2.050449464834286,0.9991136262844129,0.8463330454333392,0.084756061,60.004032,0.012254799,0.144589057766618,1712277,DHMCNUTS,2000,1000,0.8,1000,1.0012691478383156,1.006425649272527
938.4822604605299,2131.916505930405,-0.0735877,0.0540526,-0.0062871956133799985,1.0005144762211406,568.4159399045463,1291.2501126252384,1.92602,2.19727,2.0706936300000005,0.9990618747262512,0.9311440000000115,0.440205917,7.258032,0.005844094,0.013275818825488436,166050,CmdStanNUTS,2000,1000,0.8,1000,1.0002552097402726,1.0062489763550913
980.832339607613,2427.8086739932214,-0.08155427965159161,0.04773811611813066,-0.00893286603588508,0.9993825518304462,757.7001969944401,1875.5000587413301,1.9210991112094908,2.18579439894693,2.0557214197591938,1.001568647224156,0.8762771213069986,0.403999026,200.126576,0.069866823,0.17293809762798784,2073512,AHMCNUTS,2000,1000,0.8,1000,1.0002552097402726,1.0062489763550913
1e3,12398.154891711229,-0.06346034578657896,0.060749984702281434,-0.006388488485090696,0.9991814533434774,1e3,12398.154891711229,1.9268455840505097,2.1773631422661626,2.0555929310682233,0.9989995660974305,0.9010146505314958,0.080657163,50.687344,0.01524918,0.18906169561158503,1444287,DHMCNUTS,2000,1000,0.8,1000,1.0002552097402726,1.0062489763550913
809.2314363561027,1605.9770850223945,-0.0880724,0.0407578,-0.019055259493070024,0.9991577290589829,789.6910026540805,1567.1977107334335,1.78459,2.04872,1.8982302899999999,0.9990455658099763,0.9248469999999999,0.503887287,7.258256,0.004601553,0.0091321077525022,166049,CmdStanNUTS,2000,1000,0.8,1000,1.0015185967162035,1.0033917309282891
824.802311455348,2434.620365911695,-0.0816801582664909,0.036490632162925044,-0.022519718799926668,1.0040701597905253,682.2990809287843,2013.9847027598667,1.7682689742145434,2.0359497844904397,1.8889136599599536,0.999581497676384,0.9126506894550614,0.338780667,198.450512,0.069915201,0.20637305433960906,2034267,AHMCNUTS,2000,1000,0.8,1000,1.0015185967162035,1.0033917309282891
1e3,10091.089642519719,-0.08698985147082038,0.047358826610980134,-0.022773665021116697,0.9991439069941601,596.9734675548375,6024.112775301702,1.7632671693020843,2.0271808745324025,1.8853602863637486,1.0010916685961568,0.8524495669437323,0.099097326,60.061424,0.023115797,0.23326357968528838,1714439,DHMCNUTS,2000,1000,0.8,1000,1.0015185967162035,1.0033917309282891
975.0595203939985,2237.0112147970926,-0.0897025,0.0431436,-0.023219947829063003,1.0039856679262353,850.3043987915581,1950.7942195358546,1.80131,2.06954,1.9346566100000002,0.9996784601375033,0.9512339999999996,0.435876009,7.256896,0,0,166049,CmdStanNUTS,2000,1000,0.8,1000,1.0006297381726224,1.006078797460933
925.8648655193047,1792.5356681607025,-0.09345904204602196,0.044146566194659786,-0.022485087074619846,0.9994993354524644,732.7713428179907,1418.6938261994937,1.7957813740512802,2.0421233193143844,1.9188452716874806,0.9992614669024507,0.9347580771224098,0.516511265,199.623424,0.254588916,0.4929009941341744,2061813,AHMCNUTS,2000,1000,0.8,1000,1.0006297381726224,1.006078797460933
874.5640678267662,6287.1084239842285,-0.08252107976295105,0.04621927138055673,-0.020961625526224048,0.9992795188159149,580.0908452244817,4170.18509432906,1.7968617778930145,2.049992147615895,1.9204564481703819,1.0004820771418843,0.848868586674678,0.13910434,65.464576,0.020764742,0.14927458050553993,1870178,DHMCNUTS,2000,1000,0.8,1000,1.0006297381726224,1.006078797460933
966.0767893440327,2296.745718992381,-0.102883,0.0255784,-0.04054859316409995,1.0003637905253409,679.7457320858887,1616.0238165246324,1.93388,2.18343,2.0569785499999984,1.0007719526030212,0.8572560000000061,0.420628536,7.258912,0,0,166049,CmdStanNUTS,2000,1000,0.8,1000,0.9999076861598813,1.0041722984037669
1e3,2833.39296869961,-0.10494492840606792,0.023519086367210857,-0.03899563254552127,0.9998492936446185,684.1385384363228,1938.433324421905,1.9124245028160227,2.180660236551079,2.0435117041618267,0.9996697628286021,0.9246185731952641,0.352933748,203.212336,0.071061523,0.2013452196132856,2146225,AHMCNUTS,2000,1000,0.8,1000,0.9999076861598813,1.0041722984037669
990.8677030073617,12477.614934238303,-0.10309217956874908,0.021701756383687244,-0.03986813931526633,1.0002752485222763,817.2333401550275,10291.104351193151,1.9209791088408388,2.1756453718311817,2.0459397147248652,1.0000485832043842,0.8476618144934475,0.079411627,52.80312,0.018934879,0.23843963050901856,1506336,DHMCNUTS,2000,1000,0.8,1000,0.9999076861598813,1.0041722984037669
1e3,2566.9752727122445,-0.0169323,0.110843,0.04696978288280005,1.0016939909892641,647.4990607699011,1662.114078100739,1.96283,2.21595,2.080972229999999,0.9990515668229629,0.9473500000000055,0.38956355,7.252304,0.004686354,0.012029754837176119,166049,CmdStanNUTS,2000,1000,0.8,1000,1.0005684945278932,1.0073048432388994
917.4745265552431,2710.7035372860755,-0.016615560041214606,0.11372000627718483,0.04603568251066187,1.0005903743662226,554.0139625515018,1636.8493778598731,1.934493119194813,2.198264603546759,2.0640770433925564,1.0040371301707953,0.9635373491537691,0.338463618,198.04592,0.060625782,0.17912052810355528,2024695,AHMCNUTS,2000,1000,0.8,1000,1.0005684945278932,1.0073048432388994
786.720799357503,8956.307323860583,-0.020645280492876138,0.1165342961329903,0.04584141884643058,1.001851605625506,643.881949849205,7330.179433219111,1.9273196511009778,2.203873893401716,2.0663635478386717,0.9990278261069787,0.7571541144649154,0.087839862,58.14464,0.020498002,0.23335649138428746,1658925,DHMCNUTS,2000,1000,0.8,1000,1.0005684945278932,1.0073048432388994
1e3,2229.262108111744,-0.0619249,0.0650618,-0.003504096717100001,0.9992015728552243,1e3,2229.262108111744,1.86031,2.12194,1.9922327899999988,0.9997237874294627,0.8908709999999797,0.448578925,7.257936,0,0,166049,CmdStanNUTS,2000,1000,0.8,1000,1.0004985987295838,1.0101262798183457
551.213608389269,1706.5967845001549,-0.06729952106959813,0.06908310003816556,-0.002201903629197244,1.003613432987724,464.0477486706047,1436.7250439443385,1.8389929069949622,2.095328817149957,1.9728567803725678,1.0081514547431885,0.8102017167972511,0.322989949,205.500464,0.0729628,0.22589805108765162,2200080,AHMCNUTS,2000,1000,0.8,1000,1.0004985987295838,1.0101262798183457
867.1215445213342,9467.074016096838,-0.06099657882151389,0.06550308163806692,-0.0017334991706955318,0.9998506620388674,916.3649834769303,10004.704852679408,1.8549464762054866,2.106563133664363,1.9793355835612128,0.9999238941186316,0.8936480726765954,0.091593405,50.189488,0.013394017,0.1462334215001615,1429561,DHMCNUTS,2000,1000,0.8,1000,1.0004985987295838,1.0101262798183457
908.1764211327021,2097.3578058820754,-0.0444552,0.0891162,0.021114782416600007,1.0034477539589264,724.260880303179,1672.620181995383,1.90464,2.18427,2.0421961799999995,0.9991449461202864,0.829966000000011,0.43300977,7.256608,0.004504764,0.010403377272526668,166049,CmdStanNUTS,2000,1000,0.8,1000,1.0009482528921225,1.0048639770302328
640.2396351521525,1840.7991523444925,-0.039468175886194286,0.0883032000366255,0.020973907151985795,0.9997032066303307,627.6926063275563,1804.7242848157591,1.890355023853342,2.154025981297377,2.0271334507810748,0.9990338154183704,0.8982092259871023,0.347805264,199.46512,0.069296816,0.19924027371822642,2058108,AHMCNUTS,2000,1000,0.8,1000,1.0009482528921225,1.0048639770302328
880.5971229575798,12203.276358391578,-0.047922199566067795,0.08066937883150334,0.01898244699521969,1.0010413741997004,1e3,13857.956198409514,1.9056024682922406,2.1633505144940823,2.0287077541659393,0.9996450872099276,0.8617495722665715,0.072160713,51.156592,0.013730317,0.19027413157627754,1457497,DHMCNUTS,2000,1000,0.8,1000,1.0009482528921225,1.0048639770302328
987.4868917740552,2634.6105124581436,-0.0369768,0.0914778,0.030536143680969973,0.9990790341021797,717.4214398667573,1914.0771215100774,1.8771,2.126,2.0010926600000016,0.9993667639510498,0.9627050000000206,0.374813236,7.25432,0,0,166049,CmdStanNUTS,2000,1000,0.8,1000,0.9995987713043772,1.003668915832533
1e3,1999.4163823544889,-0.027385986084184813,0.1007989220852164,0.028928172554376914,0.9994280732259558,678.1000048151614,1355.8042585020914,1.8557305812244753,2.1132441919689215,1.9902855648809523,0.9991145581994211,0.7858468820356566,0.500145947,204.359904,0.240009771,0.47987946806254933,2173318,AHMCNUTS,2000,1000,0.8,1000,0.9995987713043772,1.003668915832533
976.2206612221902,11717.696598096389,-0.03811098376499344,0.09592155713942677,0.029080962494050573,1.0000231069611036,703.8077811627575,8447.891312523217,1.849528921718092,2.126569031978032,1.9883040579947302,1.0004157494508836,0.8481665477634189,0.083311652,60.873968,0.015690978,0.1883407377397822,1738095,DHMCNUTS,2000,1000,0.8,1000,0.9995987713043772,1.003668915832533
610.778156072083,1147.5445475319682,-0.554551,0.57518,0.0015943370339999944,1.0032091874069156,575.6868384297379,1081.614144118142,0.369353,2.57699,1.4978963524999984,1.0010320684890852,0.7845690000000048,0.532247883,7.254608,0,0,166046,CmdStanNUTS,2000,1000,0.8,10,1.000392747015435,1.1270746896977535
876.8930980909126,2484.646717775155,-0.5562186469840172,0.4949507548852294,-0.009012722428486284,1.0003639226361067,519.4742928514933,1471.9127103543665,0.07838748598887196,1.9136188354697699,1.0116671831465371,1.000501489718259,0.7416591173802092,0.35292466,204.285496,0.068340163,0.19363952351756886,2146657,AHMCNUTS,2000,1000,0.8,10,1.000392747015435,1.1270746896977535
748.2463708661475,5901.932127760121,-0.5915030772767118,0.5762598328020111,0.0014244087799156595,0.9996389519773236,825.0145428409886,6507.455332694956,-0.005399602928804592,1.7931034357862163,0.9477164521956127,0.9990099582296283,0.7894324679466443,0.126779901,69.823138,0.032128528,0.25341972778476934,1952140,DHMCNUTS,2000,1000,0.8,10,1.000392747015435,1.1270746896977535
833.7792914017325,1384.3496057538764,-0.429306,0.927589,0.26307401873800007,0.999001252727591,913.0838361323364,1516.0213999138557,0.9634,3.90818,2.6238079489999966,0.9991845780143794,0.9485919999999869,0.602289543,7.2492,0,0,166045,CmdStanNUTS,2000,1000,0.8,10,1.0095552568489718,1.3694297859413525
744.2401629928231,1777.0074407892114,-0.39217842214573095,0.7907382963507557,0.1693270295044447,1.0003472247445144,622.8475996345701,1487.160830688741,0.6655150607393104,2.464421091431608,1.5891006020540435,1.0012702834392022,0.7857732756910984,0.418816571,204.344176,0.077967255,0.1861608646807817,2149968,AHMCNUTS,2000,1000,0.8,10,1.0095552568489718,1.3694297859413525
743.8171178702192,5291.8044468576245,-0.3562350853073349,0.8100184350262915,0.17768434720412118,0.9990009041749822,692.0271580383055,4923.350517582879,0.6262749041973721,2.461303755168941,1.5575213091718565,1.000876369152198,0.8405488072159771,0.140560205,62.015136,0.023829698,0.16953374534421034,1733644,DHMCNUTS,2000,1000,0.8,10,1.0095552568489718,1.3694297859413525
504.35500904429915,938.4491294485457,-1.21903,0.134883,-0.5563595384100007,0.9995672061646892,566.3983538959153,1053.8926601361948,0.771188,3.67376,2.073357332300001,0.9990668926652156,0.7677169999999852,0.537434575,7.25376,0,0,166045,CmdStanNUTS,2000,1000,0.8,10,1.0195295194580405,1.237521511048468
593.0742252047198,1332.26470144415,-0.9370407337339883,0.1326762918145478,-0.4324917680421542,0.9991795733129502,597.7332719535375,1342.7306486427242,0.3096337553062654,2.16507827854893,1.2565439870789301,0.9992789492417756,0.8179477845797863,0.445162455,206.453584,0.082410299,0.18512410036915625,2193519,AHMCNUTS,2000,1000,0.8,10,1.0195295194580405,1.237521511048468
611.2931292732267,5287.741480263049,-1.0177921012231477,0.12734257432162943,-0.43530964866280447,0.998999504157224,652.6971019959302,5645.889631337169,0.3641924438316547,2.1999636247635284,1.2614613645788402,0.9991723520799541,0.7908571934947005,0.115605714,60.792064,0.023500604,0.2032823740874954,1698620,DHMCNUTS,2000,1000,0.8,10,1.0195295194580405,1.237521511048468
1e3,2300.9582630607256,-0.554479,0.650597,0.015839651457000014,0.9991150998370585,663.9814992356876,1527.7937171858043,0.813436,3.48975,2.125656296500001,0.9996220594642375,0.9707160000000146,0.434601538,7.251264,0,0,166045,CmdStanNUTS,2000,1000,0.8,10,1.001010330008886,1.2289085781858882
1e3,1619.4206180393444,-0.5639196258542759,0.5667373746348778,0.01000876059551286,1.0066524170696332,844.9545778596475,1368.3368646926438,0.48740617069747283,2.3396276619218805,1.3537827581175628,0.999104817340787,0.8611149608342172,0.617504797,202.725872,0.260738755,0.4222457157689092,2107040,AHMCNUTS,2000,1000,0.8,10,1.001010330008886,1.2289085781858882
814.6334471958903,8474.462172758627,-0.5897031932994334,0.5333645790309083,-0.004655695719483836,0.9992143982887334,763.1447710119344,7938.836192572929,0.4768599896055518,2.3018571477533123,1.3536919039689674,0.9991232189237348,0.7089699570821354,0.096128041,55.989824,0.014061737,0.14628132284522474,1562356,DHMCNUTS,2000,1000,0.8,10,1.001010330008886,1.2289085781858882
729.1514548191223,1716.0109613217367,-0.277812,1.052,0.4291065194574997,0.9991951429264657,531.5320637371108,1250.926459295224,1.07641,3.64093,2.2939099246999985,1.0014285759957477,0.7411489999999877,0.424910721,7.249472,0.004375766,0.010298083300185782,166045,CmdStanNUTS,2000,1000,0.8,10,1.0200251490391388,1.2967036366129336
905.5575712468936,2792.9297102771893,-0.30395044531595805,0.8556121005706612,0.2979240829351773,0.9990769246215291,592.8109537774192,1828.353467469715,0.40553071601802443,2.343100903422933,1.400111570856257,1.0009136397371436,0.9620475990543583,0.324232138,199.428176,0.055689797,0.17175902840328555,2036641,AHMCNUTS,2000,1000,0.8,10,1.0200251490391388,1.2967036366129336
506.43216161408515,2960.9813664897583,-0.26432310386359104,0.9206626621767313,0.30571559812479904,0.99917811223631,625.8879764265567,3659.409445487066,0.4128986130247009,2.2804647566493377,1.397207091822938,1.0027565761989596,0.8295067413190591,0.171035241,81.882832,0.030323451,0.17729358477648474,2296296,DHMCNUTS,2000,1000,0.8,10,1.0200251490391388,1.2967036366129336
495.80966578401217,1099.2547341953373,-0.437211,0.737,0.1533373650480001,1.00610666513752,761.9888391841212,1689.3979619228403,0.673346,2.97526,1.7678620891000023,0.9996218094783581,0.7070979999999838,0.451041647,7.25232,0,0,166045,CmdStanNUTS,2000,1000,0.8,10,1.0011198317050474,1.1599509935889207
762.3194943402624,2329.1397963339023,-0.4423492115134846,0.6617493766827522,0.13544481328601596,0.9996214692756227,649.3120895619082,1983.864559764661,0.25442932358346115,2.0604099787996444,1.1683332527329806,1.0019698587341088,0.8018929555393011,0.327296582,206.3856,0.077158255,0.23574415146199112,2197312,AHMCNUTS,2000,1000,0.8,10,1.0011198317050474,1.1599509935889207
938.9140709557298,8554.209721495721,-0.3917774703583877,0.6926597403377849,0.13663917622281818,0.9990424128935679,1e3,9110.74824215629,0.2571184722674859,2.090746941366395,1.1915188161550359,0.9990506060644032,0.9192780713779346,0.109760469,45.885392,0.01525818,0.13901343661350427,1277857,DHMCNUTS,2000,1000,0.8,10,1.0011198317050474,1.1599509935889207
714.4959629118498,1522.5161041547663,-1.07473,0.208335,-0.4371108916634998,1.0007528053532826,664.4889843638557,1415.9564675556212,1.05266,3.79208,2.3423539029999985,0.9992248734149914,0.6937689999999851,0.469286309,7.25504,0.005407276,0.01152233912709352,166045,CmdStanNUTS,2000,1000,0.8,10,1.0245146355029109,1.3118279514273186
802.2731070905003,1975.0283721129688,-0.920217842167045,0.2855460590522785,-0.29953247757560086,1.0009972137805365,635.7286645861479,1565.0308335481768,0.3992962375501117,2.266641926545588,1.4121075547136566,0.999306714860033,0.9669575131606267,0.406208396,195.272272,0.067347215,0.1657947390137155,1939778,AHMCNUTS,2000,1000,0.8,10,1.0245146355029109,1.3118279514273186
1e3,12707.472682682437,-0.8999515229524031,0.25259992767702266,-0.3114858169614105,1.0030591676839502,1e3,12707.472682682437,0.4208967807574703,2.392252265806136,1.4009609545011343,0.9990015437982276,0.9753350451872232,0.078693854,42.778384,0.013683619,0.17388421464273437,1190473,DHMCNUTS,2000,1000,0.8,10,1.0245146355029109,1.3118279514273186
