mu_ess,mu_r_hat,sigma_ess,sigma_r_hat,epsilon,time,sampler,Nd,Nsamples,Nadapt,delta
1e3,0.9990259959821055,592.3578103119997,1.0015008195282291,,0.08863141,DHMCNUTS,100,2000,1000,0.8
815.0024277524436,1.0004501988570003,612.7436459799411,0.9992402587785478,0.7940249999999999,0.686758195,CmdStanNUTS,100,2000,1000,0.8
434.98329213343385,0.9990490851908157,612.9430303838689,0.9990062959818111,0.04838894104084413,5.704605813,AHMCNUTS,100,2000,1000,0.8
1e3,1.0008864765420986,564.5880201896816,0.9993643447317883,,0.078547048,DHMCNUTS,100,2000,1000,0.8
789.378313757988,0.9991400261308538,667.5489239209242,1.0029277887729764,0.7359780000000009,0.61208215,CmdStanNUTS,100,2000,1000,0.8
487.8313676837426,0.9994132011277232,526.9464208120194,0.9990846350858201,0.04662517955317764,5.473344746,AHMCNUTS,100,2000,1000,0.8
949.4958857110007,0.9990354753100129,500.20330218204833,0.9991051401804603,,0.078924019,DHMCNUTS,100,2000,1000,0.8
843.6709009936042,0.9994906868926066,685.5890293116171,0.9991241146749091,0.8011550000000007,0.62648708,CmdStanNUTS,100,2000,1000,0.8
359.0415975284286,1.000289631521598,754.4253614287533,0.9992351288044601,0.06796686555923391,4.709139878,AHMCNUTS,100,2000,1000,0.8
1e3,0.9990544294869251,587.4371851917887,0.9996670265353196,,0.075965166,DHMCNUTS,100,2000,1000,0.8
782.8289343116237,0.9997251215982405,663.5367833122427,1.00378875670952,0.7491220000000003,0.610021686,CmdStanNUTS,100,2000,1000,0.8
776.6973695095468,1.0004918689780333,830.645322687424,1.004156083756187,0.09587061176179938,4.043329363,AHMCNUTS,100,2000,1000,0.8
1e3,0.9992425943634098,706.7995164041031,0.9993520246474904,,0.070798312,DHMCNUTS,100,2000,1000,0.8
1e3,0.9999851894441091,849.4737605668004,0.9991162292563535,0.8592140000000006,0.675100887,CmdStanNUTS,100,2000,1000,0.8
436.7221929703238,0.9995778602703886,523.9905347010115,0.9993798570213158,0.11075019463456834,3.663941771,AHMCNUTS,100,2000,1000,0.8
742.5319292392195,1.0007039197702472,560.9961195120361,1.0002240939394258,,0.08139316,DHMCNUTS,100,2000,1000,0.8
965.4880902358366,0.9992943895203397,553.2599129646711,1.008179727852277,0.8233430000000009,0.615348398,CmdStanNUTS,100,2000,1000,0.8
424.4570508605643,0.9990543759901056,487.84186339137096,1.0020792161962595,0.02375378000582897,8.127348229,AHMCNUTS,100,2000,1000,0.8
803.380199820469,1.000296130267321,480.30088464339747,0.999018208544395,,0.086205539,DHMCNUTS,100,2000,1000,0.8
656.648150135403,1.0005673009353764,748.7629470776101,0.9999251221271512,0.798170999999999,0.629222733,CmdStanNUTS,100,2000,1000,0.8
557.1829974115317,0.9991678222233362,653.219174411969,1.000015267369692,0.10521189525638582,3.755431996,AHMCNUTS,100,2000,1000,0.8
893.910333862383,0.9999062027866676,583.7464589745726,1.001668690233207,,0.083305613,DHMCNUTS,100,2000,1000,0.8
1e3,0.9992849928839558,748.173693613857,1.0012876591196207,0.8511560000000007,0.606314563,CmdStanNUTS,100,2000,1000,0.8
353.1339031019451,1.0009850016896227,729.1428106035758,1.000701398381052,0.03130078366198446,7.06839208,AHMCNUTS,100,2000,1000,0.8
1e3,0.9989995879691098,660.8608485813041,0.9992288608597981,,0.087199949,DHMCNUTS,100,2000,1000,0.8
741.1915426582163,0.9992824697301188,800.2896867677091,1.001542625537316,0.8622299999999985,0.616339968,CmdStanNUTS,100,2000,1000,0.8
459.12414918337,0.9998535104344292,564.5138526664877,1.0061303011864728,0.04186267771205702,5.845649428,AHMCNUTS,100,2000,1000,0.8
736.543884975361,1.0015569550808168,481.302236155849,1.0046776532172146,,0.079724223,DHMCNUTS,100,2000,1000,0.8
991.1765543319202,0.9990049731684199,905.8399483566336,0.9994365112573997,0.855020000000001,0.619147543,CmdStanNUTS,100,2000,1000,0.8
556.5528999340557,0.9998082441849363,1e3,0.9990026884106842,0.0715522593004927,4.8269766,AHMCNUTS,100,2000,1000,0.8
1e3,0.9990858148433983,572.5165804682416,1.0005836413724427,,0.068906858,DHMCNUTS,100,2000,1000,0.8
929.632895118215,1.0002952079572351,679.4503488134349,1.005152029866394,0.8804099999999994,0.651860039,CmdStanNUTS,100,2000,1000,0.8
414.88306686951057,1.001022747723908,611.695293580894,1.003085250937764,0.04880211498921888,5.539685836,AHMCNUTS,100,2000,1000,0.8
797.0979092157912,1.0007395352221415,689.625941326715,1.000690953633508,,0.066417755,DHMCNUTS,100,2000,1000,0.8
948.4281240454507,0.9990057174152969,945.6810654788201,0.9990654316415167,0.9650669999999991,0.626643456,CmdStanNUTS,100,2000,1000,0.8
163.745199486273,1.000901349508384,57.52053977457178,1.0599686526025203,0.18177589796800758,3.136324148,AHMCNUTS,100,2000,1000,0.8
997.927535111441,0.9996404060621766,826.4587041658718,0.9991217260645399,,0.065864469,DHMCNUTS,100,2000,1000,0.8
642.7697532070265,1.0019347358485378,790.7937706918376,0.999315106221792,0.8573019999999992,0.753839549,CmdStanNUTS,100,2000,1000,0.8
676.2326396663763,0.9990647333934025,686.6559428590813,1.0001965542642466,0.10313023620356242,3.894668842,AHMCNUTS,100,2000,1000,0.8
923.6770314478129,1.0002286471327888,710.8738265161358,0.9997447285930475,,0.064809062,DHMCNUTS,100,2000,1000,0.8
961.3796403736804,1.0040224015520938,804.2848007263356,1.001054043323989,0.9481660000000004,0.610109494,CmdStanNUTS,100,2000,1000,0.8
386.88178751603726,1.0120200448143322,599.6021816597337,1.0012801477075688,0.023745678280577324,8.61047401,AHMCNUTS,100,2000,1000,0.8
1e3,0.9996104009002675,650.7681686106137,0.9990529531961121,,0.07752619,DHMCNUTS,100,2000,1000,0.8
1e3,0.9994559706907967,762.7332593323845,0.9990349647192395,0.8489089999999998,0.605180793,CmdStanNUTS,100,2000,1000,0.8
702.4125265728807,0.9991745667666091,1e3,0.9990987818534613,0.07645983336697805,4.35125639,AHMCNUTS,100,2000,1000,0.8
771.2555150072174,0.999799349849376,575.5770152734133,0.9990729920269515,,0.090614774,DHMCNUTS,100,2000,1000,0.8
806.2161278642382,0.9998760325979159,707.5130563133998,1.0010015285201352,0.7954509999999998,0.634977679,CmdStanNUTS,100,2000,1000,0.8
835.7131799514923,1.000681739374834,806.5499432534045,0.9990064015421933,0.08449622368110528,4.022570146,AHMCNUTS,100,2000,1000,0.8
821.4771827190209,1.0038403991247014,301.6983569072828,1.0025484213398599,,0.094503095,DHMCNUTS,100,2000,1000,0.8
578.7647278390851,1.0031615182261766,526.3736585215329,1.0012549010503746,0.7876800000000012,0.710189341,CmdStanNUTS,100,2000,1000,0.8
649.7624287853135,0.9991009723716424,665.8323474285627,0.9999995345285486,0.03774565392560407,5.84135489,AHMCNUTS,100,2000,1000,0.8
915.8774353962247,1.0010183185073631,511.82924097750595,1.003494953398276,,0.089788184,DHMCNUTS,100,2000,1000,0.8
951.9918827750477,0.9990001512847191,869.3863611578756,1.0011641980014971,0.9011509999999994,0.621552119,CmdStanNUTS,100,2000,1000,0.8
392.5754792745645,0.9996066475303551,570.3945766184329,0.9998959911655836,0.028931372366132024,7.021474378,AHMCNUTS,100,2000,1000,0.8
1e3,0.999401533081802,959.3533226823303,0.9995112838766679,,0.072453648,DHMCNUTS,100,2000,1000,0.8
747.1714942993783,0.999708349605837,611.1558970862669,0.9990043667326935,0.7574189999999994,0.639830604,CmdStanNUTS,100,2000,1000,0.8
423.55672462717763,1.0023313452409295,729.2823624816389,0.999052908977708,0.029700851427083334,7.215879746,AHMCNUTS,100,2000,1000,0.8
1e3,1.000206013736973,465.1322267691551,0.9997080461451724,,0.081636549,DHMCNUTS,100,2000,1000,0.8
853.7319562245902,0.999268448230136,754.6087180517234,1.0009371215243625,0.8162719999999997,0.630048175,CmdStanNUTS,100,2000,1000,0.8
990.3099699263129,0.9990235305060842,962.0821615587146,1.00149387246546,0.08541465999279736,4.435620747,AHMCNUTS,100,2000,1000,0.8
908.5205377601542,1.0002313386561903,573.9105709423951,0.9992912659188223,,0.062613822,DHMCNUTS,100,2000,1000,0.8
957.1740723756435,0.9993390855493839,841.0058993659534,0.9994423604350441,0.8944819999999989,0.628742827,CmdStanNUTS,100,2000,1000,0.8
620.5912862573961,1.0026278330695824,996.13511421532,0.9997475236254768,0.0741342094222249,4.597786312,AHMCNUTS,100,2000,1000,0.8
876.4745321543411,1.000743548226528,393.89571642716726,1.000321005057377,,0.078401065,DHMCNUTS,100,2000,1000,0.8
585.8773455255522,0.9991107328056411,501.5276169371743,0.999224497083949,0.7428779999999997,0.60591639,CmdStanNUTS,100,2000,1000,0.8
450.3432236782086,0.999087230020341,642.0314392125591,0.999160207868509,0.043341881742011236,5.631544818,AHMCNUTS,100,2000,1000,0.8
1e3,1.0012045432752146,609.7165779685132,1.0000205201171437,,0.079349365,DHMCNUTS,100,2000,1000,0.8
979.6035112469631,0.999328782000493,939.4066112652345,1.0003457518543395,1.019219999999999,0.668533224,CmdStanNUTS,100,2000,1000,0.8
397.3104769956355,1.0046934694704879,573.1872451169594,1.0025670871298527,0.01976800949236469,8.841443594,AHMCNUTS,100,2000,1000,0.8
814.1787570559487,0.999471935164555,456.9316327533288,0.9998673607415466,,0.083159312,DHMCNUTS,100,2000,1000,0.8
804.6615907169569,0.999403434675581,784.5669084778672,1.0000578324791096,0.8750029999999998,0.6258785,CmdStanNUTS,100,2000,1000,0.8
703.1725761790185,1.0001789139481223,641.0310573215694,0.9993604618142445,0.10051962692089787,3.94642878,AHMCNUTS,100,2000,1000,0.8
992.0624075466941,0.9990037698840571,470.6427444471142,0.9991028677572985,,0.088699335,DHMCNUTS,100,2000,1000,0.8
1e3,1.000052090133611,889.2073034593909,0.9989997713120423,0.9255070000000014,0.641918713,CmdStanNUTS,100,2000,1000,0.8
676.7105320431648,1.000403610914548,781.066932423515,0.9992345764289147,0.0996702692122264,3.744873461,AHMCNUTS,100,2000,1000,0.8
1e3,0.9991123904531742,518.6511195570339,1.0012797932674755,,0.079008938,DHMCNUTS,100,2000,1000,0.8
830.0380717689898,1.00270900567129,647.0772699749488,1.0018567218373475,0.7570940000000006,0.659886749,CmdStanNUTS,100,2000,1000,0.8
396.77502846352274,1.0037195976018114,670.1454118683245,0.9990111585548995,0.037744296574339344,6.122643651,AHMCNUTS,100,2000,1000,0.8
860.6668331327968,0.9993425529627591,517.4356062174252,1.0037272126359256,,0.080692108,DHMCNUTS,100,2000,1000,0.8
697.8305569158243,0.9989997484009092,692.972820123649,1.0004433070507797,0.7435579999999999,0.648541882,CmdStanNUTS,100,2000,1000,0.8
400.94018400336614,1.0032749501690719,684.5547021304776,0.9994136792636018,0.0578478976248652,4.972925704,AHMCNUTS,100,2000,1000,0.8
1e3,0.9991027476968872,723.9579520519001,0.9996174149508206,,0.083956416,DHMCNUTS,100,2000,1000,0.8
1e3,0.9997964579627803,777.9330055550765,0.9997745146801509,0.9173869999999993,0.630390671,CmdStanNUTS,100,2000,1000,0.8
374.833896998961,1.0030955552682357,546.1876138427853,1.0000560145932564,0.11653159475532276,3.766381515,AHMCNUTS,100,2000,1000,0.8
1e3,0.9992677106386338,530.6597817633736,0.999016487432047,,0.07523988,DHMCNUTS,100,2000,1000,0.8
712.7876632393412,0.9990025377532953,689.7930899666594,1.0001329097313856,0.8757370000000003,0.608955918,CmdStanNUTS,100,2000,1000,0.8
455.203234259899,1.0010163478119527,486.2070960983866,0.9990029685406389,0.022824751995826533,9.215281281,AHMCNUTS,100,2000,1000,0.8
1e3,0.999308896381413,615.0496003427219,1.0000720882606375,,0.077695774,DHMCNUTS,100,2000,1000,0.8
456.6851695461018,1.0058767699597202,752.3213718790334,0.9996047139677305,0.9199770000000013,0.651575394,CmdStanNUTS,100,2000,1000,0.8
248.9753406999324,1.0018360735523681,473.0460737501485,1.00011485758165,0.14086266953677806,3.743165927,AHMCNUTS,100,2000,1000,0.8
918.2112404911759,1.0009055241238147,691.7207610905014,0.9996728493249109,,0.073127805,DHMCNUTS,100,2000,1000,0.8
537.6827339867333,0.9991171220408968,641.724685150469,1.0057587192793747,0.7664830000000006,0.603170002,CmdStanNUTS,100,2000,1000,0.8
433.393014371283,1.000037145225323,587.2663958030403,0.999519378920917,0.04842472121151002,5.509877595,AHMCNUTS,100,2000,1000,0.8
1e3,1.0013104481847181,557.8102653299571,0.9996188018990223,,0.09170484,DHMCNUTS,100,2000,1000,0.8
897.9520822057639,0.9990320852637954,796.926571352221,0.9994075092930907,0.9306679999999987,0.656752738,CmdStanNUTS,1000,2000,1000,0.8
763.7006102709635,0.999170082808961,557.6212226648187,1.0047603611665594,0.03055831284001815,34.953557408,AHMCNUTS,1000,2000,1000,0.8
1e3,0.9990545118305848,683.4394287736578,1.0019498280959593,,0.357831827,DHMCNUTS,1000,2000,1000,0.8
1e3,1.0033635366513975,771.698906793965,0.9993818984428495,0.8550290000000009,0.686420898,CmdStanNUTS,1000,2000,1000,0.8
440.74239971889256,0.9994447264179097,703.8792686126665,1.0019096813091302,0.007802874493563079,72.161924683,AHMCNUTS,1000,2000,1000,0.8
954.4606631787963,1.0015828253487853,415.0614258325129,0.9990111857157561,,0.403192416,DHMCNUTS,1000,2000,1000,0.8
745.2705983083206,0.9991237829904224,526.2614634339988,0.9990040341079655,0.7856779999999992,0.69238858,CmdStanNUTS,1000,2000,1000,0.8
142.0343774871951,0.9995134815171229,23.804345120737384,1.03015418427235,0.05846524510017879,25.996700991,AHMCNUTS,1000,2000,1000,0.8
904.1059186521127,1.0003812374843513,510.3871168746098,0.9990751390251064,,0.401385802,DHMCNUTS,1000,2000,1000,0.8
640.1939275329391,1.003845259634603,1e3,0.9991626777566642,0.8757689999999989,0.659448613,CmdStanNUTS,1000,2000,1000,0.8
480.3772266037592,1.0069043963941562,600.1735033566237,0.9998552052041078,0.01146323763394929,56.500698967,AHMCNUTS,1000,2000,1000,0.8
936.9199790019345,0.999011305101864,539.3388305682026,0.999946271040388,,0.379201216,DHMCNUTS,1000,2000,1000,0.8
364.8715187385237,1.004954751008617,815.7892456675586,0.9995324675475934,0.7641759999999995,0.646369619,CmdStanNUTS,1000,2000,1000,0.8
399.4685850377379,1.0070398456463419,799.69421121344,0.9999553600880214,0.018971334215970366,44.169315177,AHMCNUTS,1000,2000,1000,0.8
1e3,1.0013123139075786,643.8452777661729,0.9991282378428528,,0.345815699,DHMCNUTS,1000,2000,1000,0.8
932.7837981242918,1.000093089369413,1e3,0.9990598013536738,1.008659999999999,0.623744275,CmdStanNUTS,1000,2000,1000,0.8
248.6199434093507,1.0010725910533458,220.41003201620885,1.0031536619160792,0.04992577263300339,27.295167186,AHMCNUTS,1000,2000,1000,0.8
1e3,0.9990228651760071,670.9101618937415,1.000321923539197,,0.399038956,DHMCNUTS,1000,2000,1000,0.8
950.969644269801,0.9990177922146057,828.7073242815326,0.9990046597979868,0.940308000000001,0.664213153,CmdStanNUTS,1000,2000,1000,0.8
309.733833518394,1.0004451720362704,572.0690620570017,1.0005605007701004,0.039277992081514466,32.23855842,AHMCNUTS,1000,2000,1000,0.8
1e3,0.9990950914877972,708.8967320835769,0.999016559856862,,0.312457842,DHMCNUTS,1000,2000,1000,0.8
589.3224547388809,1.001907653244544,853.510754980195,0.9990881121601112,0.8464689999999992,0.739251413,CmdStanNUTS,1000,2000,1000,0.8
591.4388198005245,0.9993876435503486,978.6153093674517,1.0000640222586554,0.02030036007105427,41.677592291,AHMCNUTS,1000,2000,1000,0.8
1e3,0.9990257778562677,706.3212307853748,0.9990889565638867,,0.327696226,DHMCNUTS,1000,2000,1000,0.8
1e3,0.9991648842281443,821.6016604372645,1.0020167847183072,0.9492890000000002,0.623602221,CmdStanNUTS,1000,2000,1000,0.8
569.3135433446919,0.9996653438121534,694.171645951345,1.004948426136134,0.03525770974466508,32.62616509,AHMCNUTS,1000,2000,1000,0.8
943.3124249643289,0.9990950375075861,484.5310897524098,0.9996773979541762,,0.400093497,DHMCNUTS,1000,2000,1000,0.8
993.6667330793811,1.001985450321339,874.4689599405964,0.9991194946230287,0.8332520000000011,0.629866411,CmdStanNUTS,1000,2000,1000,0.8
393.17082762709816,0.9999705825180579,706.226971622718,0.9994473029894405,0.011641519124870001,53.154770551,AHMCNUTS,1000,2000,1000,0.8
876.3523936854747,0.9996285505591364,572.0931077977912,1.0008471781676525,,0.411859844,DHMCNUTS,1000,2000,1000,0.8
631.6948611489479,0.9994049124433316,760.5631383484632,0.9989995054018856,0.7528769999999999,0.638516811,CmdStanNUTS,1000,2000,1000,0.8
284.7260951238553,0.9990044237198566,624.6697519224513,0.9996254345928579,0.03941936287398813,31.418458499,AHMCNUTS,1000,2000,1000,0.8
1e3,0.9990932008732528,839.0377362611833,1.0017020644220125,,0.319502802,DHMCNUTS,1000,2000,1000,0.8
1e3,0.9993200071476863,784.3370905966079,0.9990164954695391,0.8652840000000008,0.636001896,CmdStanNUTS,1000,2000,1000,0.8
321.3515946333315,0.9991603754015412,547.9609892794832,0.9990000438038197,0.011111602944943065,56.049290799,AHMCNUTS,1000,2000,1000,0.8
1e3,1.0001335356901224,685.9094915682765,1.0010093714315202,,0.355222458,DHMCNUTS,1000,2000,1000,0.8
707.6311319300833,0.9995818932780032,903.5576146674927,0.9990532130784798,0.7507209999999992,0.716087414,CmdStanNUTS,1000,2000,1000,0.8
557.9235506681862,1.000473977984453,551.4326138306195,0.9994689194756926,0.016377839713565007,46.854096146,AHMCNUTS,1000,2000,1000,0.8
1e3,0.999918230237363,631.4090407567019,1.0010125535190668,,0.354089243,DHMCNUTS,1000,2000,1000,0.8
953.2162420115544,0.9996760542110215,1e3,0.9990021863554279,0.9033560000000009,0.63183157,CmdStanNUTS,1000,2000,1000,0.8
634.0953916704098,0.9993929285375374,605.7730866071479,0.9992133847325101,0.014639798276084637,48.495150221,AHMCNUTS,1000,2000,1000,0.8
825.220687783066,0.999008012319185,564.4632529729895,0.999173140900979,,0.375784769,DHMCNUTS,1000,2000,1000,0.8
600.0426937670627,1.0052422604292504,682.8091907556706,0.999466570076484,0.8223119999999987,0.651137516,CmdStanNUTS,1000,2000,1000,0.8
332.063459521508,1.0023613881282945,417.64305253079436,1.000259605154418,0.038668832826583864,31.789985322,AHMCNUTS,1000,2000,1000,0.8
840.7425096656978,0.9998661254301421,512.5823664030787,1.0057444874407846,,0.395382493,DHMCNUTS,1000,2000,1000,0.8
906.5563034159925,0.9997162564816011,859.6285518775857,1.0015675491902287,0.9376370000000007,0.617517859,CmdStanNUTS,1000,2000,1000,0.8
10.121831649367323,1.1312332291593272,27.26197602968289,1.1287002114329006,0.07506008309897148,25.081025349,AHMCNUTS,1000,2000,1000,0.8
1e3,0.9990179154429335,818.502907530366,0.9995608489368598,,0.35386279,DHMCNUTS,1000,2000,1000,0.8
937.5339578081004,0.9996803884043032,1e3,0.9990498078634649,0.9492600000000007,0.623140041,CmdStanNUTS,1000,2000,1000,0.8
468.45438396740553,1.0086471841269227,766.2666049694589,1.000482882156198,0.0349545994868006,33.687695774,AHMCNUTS,1000,2000,1000,0.8
1e3,0.9995841368626656,670.4771685809707,0.9990060032903032,,0.371553918,DHMCNUTS,1000,2000,1000,0.8
609.5657226080825,1.000222827485694,583.5628268137987,1.000351887590325,0.6612319999999992,0.664714465,CmdStanNUTS,1000,2000,1000,0.8
569.4021335905514,0.9990852984697243,580.1176508239568,0.9993987177696034,0.014492602689345815,49.4180162,AHMCNUTS,1000,2000,1000,0.8
901.2415372063892,0.99906072884453,556.8886423339828,0.9996469399322842,,0.388529541,DHMCNUTS,1000,2000,1000,0.8
1e3,0.9991196217781526,1e3,0.9990335087474042,0.9336899999999988,0.651540577,CmdStanNUTS,1000,2000,1000,0.8
465.2924453547047,0.9992486105448913,365.9234162861419,1.0005960105147047,0.03787674547223409,31.786011849,AHMCNUTS,1000,2000,1000,0.8
1e3,0.9996645365583365,478.4590991851409,1.0002555152823605,,0.344942575,DHMCNUTS,1000,2000,1000,0.8
720.9906814177239,0.9990881258722406,809.2211087418602,1.0070622437434784,0.8052309999999997,0.691933958,CmdStanNUTS,1000,2000,1000,0.8
250.28965423053714,0.9991309003385878,59.99310892521425,1.007061994488209,0.0528006251008612,26.341777689,AHMCNUTS,1000,2000,1000,0.8
1e3,1.0000514459912981,559.0359426599344,0.9997031958122612,,0.359570594,DHMCNUTS,1000,2000,1000,0.8
565.7661258150317,0.9993034012011538,1e3,0.9990940184070635,0.8546089999999985,0.629584442,CmdStanNUTS,1000,2000,1000,0.8
910.0321142912966,0.9990184070174057,1e3,0.9996238139194872,0.027217225082454295,34.738329928,AHMCNUTS,1000,2000,1000,0.8
1e3,1.0007108578892567,605.339723642319,1.000464657285332,,0.353695474,DHMCNUTS,1000,2000,1000,0.8
728.6408506336329,0.9991542251778519,673.4770600203474,1.0018285826532003,0.8223109999999995,0.652489915,CmdStanNUTS,1000,2000,1000,0.8
657.1092803310924,0.999511073250043,960.2592019810019,0.9992047023956996,0.026689682709474957,38.076444377,AHMCNUTS,1000,2000,1000,0.8
979.6350725808826,0.999311444800216,533.4846765709473,0.9990495641229191,,0.382822029,DHMCNUTS,1000,2000,1000,0.8
627.2243646735094,0.9990840602001395,678.7068397942528,0.9992714553073702,0.7518549999999994,0.634753428,CmdStanNUTS,1000,2000,1000,0.8
400.01916448625934,1.0086654345415387,773.9939299524192,0.9990448072610106,0.016565768952623076,46.996706863,AHMCNUTS,1000,2000,1000,0.8
1e3,0.9991348391601624,444.078618223712,1.0009328772296984,,0.364193217,DHMCNUTS,1000,2000,1000,0.8
1e3,0.9991723512032893,921.8730597678729,0.9997088124426357,1.0990099999999998,0.618497713,CmdStanNUTS,1000,2000,1000,0.8
552.6509971178021,1.0015275557053094,737.746683125793,0.9990005691488548,0.01201643128392126,54.759809848,AHMCNUTS,1000,2000,1000,0.8
1e3,0.9990022473960216,975.1326053276083,1.0024051555986768,,0.306867153,DHMCNUTS,1000,2000,1000,0.8
543.8903531343249,0.999342234268159,854.6132746864226,0.9990053510438442,0.8609700000000009,0.633079055,CmdStanNUTS,1000,2000,1000,0.8
469.55568347115656,0.9990347071299523,437.7238814065134,0.9992726477097544,0.007244258167095453,76.898488782,AHMCNUTS,1000,2000,1000,0.8
1e3,1.000084282912318,883.8256571704269,1.0001870313976804,,0.324694588,DHMCNUTS,1000,2000,1000,0.8
468.34912402354934,1.0051097978726222,606.3309478892294,1.0027619904640288,0.7538899999999987,1.096123813,CmdStanNUTS,1000,2000,1000,0.8
283.22079533851286,1.0052488266416388,459.6409729848711,0.9990868543092297,0.03828355514001939,32.420080829,AHMCNUTS,1000,2000,1000,0.8
1e3,0.9994426674568877,662.8106692071404,0.9991093223671128,,0.373481028,DHMCNUTS,1000,2000,1000,0.8
647.6773769984261,1.0076118057054881,739.9614260527385,0.9999477537053276,0.7793619999999994,0.658187358,CmdStanNUTS,1000,2000,1000,0.8
269.78907569862434,1.0018543489554148,317.0602766326308,1.003396671667233,0.04962534564147823,27.464211225,AHMCNUTS,1000,2000,1000,0.8
1e3,1.0000887109824355,540.6870483844081,1.0008886343046073,,0.376956594,DHMCNUTS,1000,2000,1000,0.8
861.9647224127402,0.9990045689217062,1e3,0.9998460461947964,0.8135929999999991,0.634819387,CmdStanNUTS,1000,2000,1000,0.8
463.1706151777552,1.0235801735622196,1e3,0.9995096545435952,0.02107146376867351,41.478971658,AHMCNUTS,1000,2000,1000,0.8
1e3,1.001356074156777,689.259033570067,0.9999213918641294,,0.434299166,DHMCNUTS,1000,2000,1000,0.8
842.0840754598615,0.999004923240078,804.3948328886795,0.9990327542115096,0.8563010000000006,0.632848293,CmdStanNUTS,1000,2000,1000,0.8
439.2173841239357,0.9996545667923952,665.4360005688693,0.9992830137722161,0.010857735788796683,57.374945446,AHMCNUTS,1000,2000,1000,0.8
891.3186393989057,0.9991913101535567,548.6224847340198,1.0003621761710058,,0.366030011,DHMCNUTS,1000,2000,1000,0.8
719.7293860344007,0.9993730776074142,780.3412618213346,0.9990063014014753,0.8092260000000003,0.657466834,CmdStanNUTS,1000,2000,1000,0.8
414.3799874266336,0.9999705155995343,492.9141952914037,1.0011268724796136,0.012412443146239025,52.998461814,AHMCNUTS,1000,2000,1000,0.8
1e3,0.9991360253840613,644.6125571952964,0.9992073989474849,,0.373670147,DHMCNUTS,1000,2000,1000,0.8
797.3770966004553,0.9991842051491568,829.7214277568025,1.0003260623855583,0.8632500000000005,0.675446582,CmdStanNUTS,1000,2000,1000,0.8
383.13450732577945,1.0008325762038386,547.1945594850372,0.9990550383700846,0.008501559957062529,68.715900951,AHMCNUTS,1000,2000,1000,0.8
1e3,0.9990222581419385,784.6800654531319,0.9992305575820835,,0.370358223,DHMCNUTS,1000,2000,1000,0.8
740.5440840960135,0.9990003040844301,714.9857730182254,1.000050907763952,0.8380319999999989,0.650807885,CmdStanNUTS,1000,2000,1000,0.8
625.32018668111,0.9991705478239105,956.5111893601046,0.9991336863918764,0.019763092984776905,44.744696438,AHMCNUTS,1000,2000,1000,0.8
910.6108672306866,1.0002121647735156,629.4620622970824,1.0141802010012186,,0.396241125,DHMCNUTS,1000,2000,1000,0.8
814.2310922611796,1.0001250352994415,765.0004785011623,0.9998342342096672,0.7290690000000002,0.670464751,CmdStanNUTS,1000,2000,1000,0.8
381.89824763325635,1.0010010893534993,785.9131492592134,0.9999927029561687,0.017928902409834555,44.451028271,AHMCNUTS,1000,2000,1000,0.8
856.8068129401377,0.9990060237712503,525.3213065740241,0.9993555544149842,,0.377540972,DHMCNUTS,1000,2000,1000,0.8
555.308618817583,0.9999483098487352,767.6015785597937,0.9992175781853697,0.8426880000000005,0.652060144,CmdStanNUTS,1000,2000,1000,0.8
580.5214669097766,0.9995477470794837,797.4329488173697,0.9999912435971605,0.03593793170217908,33.094597563,AHMCNUTS,1000,2000,1000,0.8
880.6266598271161,0.9998636289024528,964.960516790874,0.9996386582046284,,0.33173178,DHMCNUTS,1000,2000,1000,0.8
819.6208525998001,0.9998189683477879,634.8089280868904,1.0010266678185504,0.8902879999999991,0.664186035,CmdStanNUTS,1000,2000,1000,0.8
466.63125353242395,1.002021696932447,994.0332588040137,1.002005304843064,0.025482543774682568,38.514666391,AHMCNUTS,1000,2000,1000,0.8
1e3,0.9999395788482168,703.4612621141254,0.9999835856975487,,0.361452245,DHMCNUTS,1000,2000,1000,0.8
910.0165111050505,0.9994101580331746,1e3,0.9995703909708811,0.8584090000000014,0.639310277,CmdStanNUTS,1000,2000,1000,0.8
341.7700799844088,1.016085021237345,589.0282203766985,0.9992872538614664,0.006897006074302009,75.464883001,AHMCNUTS,1000,2000,1000,0.8
1e3,0.9995946613899438,713.9553108668073,1.0014102593823562,,0.345889389,DHMCNUTS,1000,2000,1000,0.8
656.9192631234241,1.0002214625194643,592.8779004879165,1.0023624985199302,0.7044199999999996,0.654034411,CmdStanNUTS,1000,2000,1000,0.8
506.5707357929421,0.9997432973174778,727.178634513179,0.9999864875488821,0.012343589235186645,52.922845724,AHMCNUTS,1000,2000,1000,0.8
1e3,0.9991127468102794,596.6491725610442,0.9989997204371971,,0.420489891,DHMCNUTS,1000,2000,1000,0.8
568.1447941441271,0.9995508297903876,800.5677196831259,1.0003946875104772,0.7508199999999995,0.641314059,CmdStanNUTS,1000,2000,1000,0.8
275.71665645242354,1.0122660145690519,540.6205096820705,1.0003718258711554,0.03902889277845861,31.514468387,AHMCNUTS,1000,2000,1000,0.8
947.7347919162825,0.9990289851759652,500.09636029847167,1.000136418844352,,0.39887367,DHMCNUTS,1000,2000,1000,0.8
920.0976308876733,1.0004326515877822,1e3,0.9990147294319025,0.9012519999999996,0.682127888,CmdStanNUTS,1000,2000,1000,0.8
