mu_ess,mu_r_hat,sigma_ess,sigma_r_hat,epsilon,time,megabytes,gctime,gcpercent,allocations,sampler,Nsamples,Nadapt,delta,Nd
175.35390703944645,0.9991127072302379,150.42945752049394,1.017166751464697,0.058459451999290944,56.290267471,1198.9846416,3.24808146,0.05770236323132358,473954669,AHMCNUTS,2000,1000,0.8,1000
679.8296000853076,0.9990828740640353,378.9160911076628,0.9993596604333925,0.48810766183481724,1.306836372,6.10748,0.017315508,0.013249943429030915,1786453,DHMCNUTS,2000,1000,0.8,1000
587.082575310042,1.0023846472511193,783.5530732446348,0.9991405549018394,0.8065569999999981,0.659319861,0.3774608,0,0,83743,CmdStanNUTS,2000,1000,0.8,1000
337.36341277936737,1.0008247121375486,572.3827316968891,0.9990599278970271,0.007113845310527036,162.002487824,3512.15804,9.826776514,0.060658182759982304,1389993037,AHMCNUTS,2000,1000,0.8,1000
877.4594139158316,0.9990262263503503,391.7211772055719,1.0021813918033873,0.5638431340894894,1.193410702,5.5523488,0.010908122,0.009140291755151362,1620375,DHMCNUTS,2000,1000,0.8,1000
922.528919290267,0.9990111936024241,1e3,0.999212875010708,0.9543850000000019,0.538736889,0.3770144,0,0,83742,CmdStanNUTS,2000,1000,0.8,1000
514.0871603469833,1.0001445243553413,665.6926193746576,1.0039313967843995,0.014299282375495298,103.038734084,2238.8802304,6.184406581,0.060020211195124955,885763682,AHMCNUTS,2000,1000,0.8,1000
1e3,1.0002643301207734,357.737075571637,1.0032915468645915,0.6078386128379999,1.165508927,5.3338064,0.012927274,0.01109152722946068,1557278,DHMCNUTS,2000,1000,0.8,1000
1e3,1.0002411877778317,1e3,0.9992864477731219,0.991392000000013,0.73694652,0.3770432,0,0,83742,CmdStanNUTS,2000,1000,0.8,1000
347.32977657236756,0.9994441733054523,371.0177106114265,0.9992509875301612,0.039045874058935184,69.266049179,1437.7420912,4.11447438,0.05940102588162948,568505182,AHMCNUTS,2000,1000,0.8,1000
909.1034490285973,1.0004026543518636,369.1916834516507,1.0066158918826855,0.5787081227173296,1.200644939,5.473496,0.013944067,0.011613813998677922,1602708,DHMCNUTS,2000,1000,0.8,1000
831.5330900798342,0.9993182646193914,833.8770836464805,0.9998048180639227,0.8164239999999904,0.697160593,0.3769312,0,0,83742,CmdStanNUTS,2000,1000,0.8,1000
425.4117556615832,0.9989997113950365,672.42472696234,0.9991551406409983,0.008802138286252668,145.756189892,3060.5306928,9.023071038,0.06190523397109765,1211144576,AHMCNUTS,2000,1000,0.8,1000
1e3,0.9990841081259387,364.40103233646397,0.9995240828161023,0.6444100699351247,1.249387486,5.2745456,0.018289609,0.014638860405553957,1540266,DHMCNUTS,2000,1000,0.8,1000
735.3733609804891,1.0000473439064363,824.1229890235302,0.9990021666480207,0.854737,0.655244857,0.3731328,0,0,83742,CmdStanNUTS,2000,1000,0.8,1000
311.3684900808745,1.0073591982405967,552.6987188090391,0.9992717520570552,0.007650404839770705,163.186535159,3418.6610384,10.020537761,0.06140542019129543,1352967395,AHMCNUTS,2000,1000,0.8,1000
1e3,1.000994971578271,431.59876725365655,1.0015127868746496,0.5917668424071202,1.184781452,5.4302256,0.013626678,0.011501427522347809,1587759,DHMCNUTS,2000,1000,0.8,1000
1e3,1.003317809672905,884.1145628220243,0.9991751384318931,0.8923389999999942,0.517323736,0.3772736,0.003846548,0.0074354755684359316,83742,CmdStanNUTS,2000,1000,0.8,1000
344.7491792110879,0.9990001369874921,499.78569078620336,1.001910933366338,0.011746017695024013,117.841302558,2543.6185712,7.492812147,0.06358392163318233,1006442734,AHMCNUTS,2000,1000,0.8,1000
1e3,0.9989996104135159,296.76525329917814,1.0010393780875453,0.5175695144297413,1.21680415,6.0728272,0.018206272,0.014962368430449551,1773036,DHMCNUTS,2000,1000,0.8,1000
944.204934305618,0.999767814156478,935.7697025431092,0.9999495502560117,0.9215639999999913,0.527338551,0.3767968,0,0,83742,CmdStanNUTS,2000,1000,0.8,1000
745.070926916559,1.000227372466704,887.547654995039,1.0017754832331232,0.03242346184124375,73.10047347,1548.9602064,4.695847088,0.06423825818210531,612548784,AHMCNUTS,2000,1000,0.8,1000
632.0413211938946,0.9997535174906319,429.74905583146466,1.0051692679348856,0.5740398856282304,1.049512731,5.2153968,0.01676889,0.015977786171323727,1522090,DHMCNUTS,2000,1000,0.8,1000
787.4124435025102,0.9999700342969248,725.1864878901947,0.9998851611460693,0.7345199999999847,0.482501269,0.3767008,0,0,83742,CmdStanNUTS,2000,1000,0.8,1000
615.703833120798,0.9990653344148918,1e3,0.9990050276458423,0.024454524527996627,82.912727053,1768.596576,5.383916249,0.06493473849386788,699526866,AHMCNUTS,2000,1000,0.8,1000
1e3,0.9993138695666233,543.1088546246199,1.0011492362030658,0.6275548897331871,1.043278467,4.9040448,0.011352093,0.01088117253358398,1433497,DHMCNUTS,2000,1000,0.8,1000
772.1913621120758,1.0008454010148369,606.816810344043,0.9990688520306452,0.8049350000000003,0.609653992,0.3767776,0,0,83745,CmdStanNUTS,2000,1000,0.8,1000
546.5274373156094,1.0004815416722148,967.6231320961025,0.9990026301057109,0.01981571604242658,89.960368381,1942.3008608,5.329389883,0.05924153023061197,768315430,AHMCNUTS,2000,1000,0.8,1000
1e3,0.9992678471640004,332.45689181144434,1.00030805730125,0.5863763395938858,1.161272369,5.5506544,0.015513782,0.013359296590651938,1623521,DHMCNUTS,2000,1000,0.8,1000
900.6357798830358,0.9995383304152923,895.5196051067701,0.999346515518029,0.8741159999999852,0.50950356,0.3760048,0,0,83742,CmdStanNUTS,2000,1000,0.8,1000
431.4991528117574,0.9993603730177738,882.5499177152927,0.999059624111803,0.021120382548886277,86.903398362,1891.471704,5.176495399,0.05956608713317604,748186558,AHMCNUTS,2000,1000,0.8,1000
691.5268410367272,0.9996553590685741,379.0277223477192,1.0002708505550912,0.5866359825270807,1.081513307,5.4085904,0.012589541,0.011640671380107206,1581394,DHMCNUTS,2000,1000,0.8,1000
986.9838894630616,1.0015464788696673,1e3,0.9990484590666789,0.933426000000023,0.514628363,0.3776064,0,0,83742,CmdStanNUTS,2000,1000,0.8,1000
514.8407989659933,0.999475234882838,881.1080376090997,0.9990140929920167,0.011991260498181305,114.547320271,2504.2138176,7.042518971,0.06148130706452639,990838173,AHMCNUTS,2000,1000,0.8,1000
1e3,0.9993242520935951,385.10661623362523,0.9991953190632988,0.5572063861392895,1.119666246,5.2998128,0.012164168,0.01086410172982923,1547229,DHMCNUTS,2000,1000,0.8,1000
811.5137136641173,0.9991009822434292,1e3,0.999096042683963,0.8894350000000174,0.537467449,0.3771424,0.003759241,0.0069943603226471866,83742,CmdStanNUTS,2000,1000,0.8,1000
843.0440179088246,0.9997902603483529,824.2427241724034,0.9996149769192124,0.03097865079430301,73.583470283,1574.84112,4.49775886,0.06112458195708552,622797844,AHMCNUTS,2000,1000,0.8,1000
901.2777549305275,0.9990871257176006,465.15226628797905,1.003585493512229,0.5799873521273152,1.175101359,5.3900512,0.016405999,0.013961347992960668,1577184,DHMCNUTS,2000,1000,0.8,1000
1e3,1.0016652355427695,1e3,0.9990691672002091,0.90450799999999,0.582224039,0.3771248,0,0,83742,CmdStanNUTS,2000,1000,0.8,1000
504.63682924683565,1.0072379857265363,554.4689281420259,1.0037838881487318,0.01601537541261919,101.308868389,2198.0764304,6.30788177,0.06226386564480571,869604949,AHMCNUTS,2000,1000,0.8,1000
1e3,0.999313571981082,393.4389809502317,1.0051717531972788,0.4756624678502257,1.403554211,6.1216704,0.018710379,0.0133307134511529,1789518,DHMCNUTS,2000,1000,0.8,1000
846.3366298626227,0.9993765313365467,979.8641250413339,0.9990449524581677,0.8781410000000195,0.600089587,0.3773376,0,0,83742,CmdStanNUTS,2000,1000,0.8,1000
228.27777873012067,1.0145662907679867,648.9856751109188,0.9990348704457142,0.008790109933084074,142.923129636,3121.8512112,9.069031412,0.06345391005008932,1235428053,AHMCNUTS,2000,1000,0.8,1000
928.3063111313863,1.0004191053805023,437.69279515810626,0.9993262830759868,0.6023612522180861,1.12223745,5.3579568,0.019634324,0.01749569487277403,1568005,DHMCNUTS,2000,1000,0.8,1000
1e3,0.9990293048525265,851.8741091950463,0.9993420721332019,0.8476600000000121,0.51371708,0.3768064,0,0,83742,CmdStanNUTS,2000,1000,0.8,1000
553.8797912033391,1.0001905574329717,932.082020679654,0.9994292770658363,0.018913887967496684,87.535321896,2041.6111408,5.694221299,0.06505055531486201,807641746,AHMCNUTS,2000,1000,0.8,1000
917.1885645239875,0.9994613159069627,482.27448574300377,0.999125043597844,0.6276400982501406,0.963595011,5.0006528,0.016463803,0.01708581179028126,1460660,DHMCNUTS,2000,1000,0.8,1000
992.8768779035353,0.9990982444990555,1e3,0.9990167359628499,0.9115819999999832,0.483769619,0.3770448,0,0,83744,CmdStanNUTS,2000,1000,0.8,1000
304.5858327737904,0.9991658870132955,199.58175067593655,1.0163852072891648,0.0075590339624991175,134.290750007,3361.5374784,9.317054641,0.06937972005156232,1330345907,AHMCNUTS,2000,1000,0.8,1000
1e3,0.9996232637800084,383.0839988854507,1.0003662572132368,0.5229346688888656,1.067042913,5.7002928,0.013240693,0.012408772729461911,1664881,DHMCNUTS,2000,1000,0.8,1000
599.4545387459574,0.9991905804755677,691.3315111688288,0.9990454461190637,0.8208329999999938,0.474601059,0.376704,0,0,83742,CmdStanNUTS,2000,1000,0.8,1000
633.1440504098338,1.0035330473603026,798.3967806214031,1.0007908924912667,0.032194418241211754,63.232507847,1553.6240784,4.407599486,0.06970464458984942,614395636,AHMCNUTS,2000,1000,0.8,1000
1e3,1.0000553032894834,273.6764864566543,0.9996238148603018,0.560064170903047,0.993137621,5.4859456,0.016614797,0.016729601868541038,1604149,DHMCNUTS,2000,1000,0.8,1000
552.8400070002149,0.9990184920924595,919.31967843466,0.9990719294396314,0.8023610000000116,0.441886893,0.3733408,0,0,83742,CmdStanNUTS,2000,1000,0.8,1000
358.60367459411276,0.9996046745899114,503.5801573013014,0.9991012015964266,0.009174970274959419,122.455872253,3003.6397488,7.799626156,0.06369336163712574,1188615284,AHMCNUTS,2000,1000,0.8,1000
1e3,0.9991451498088034,253.3398332267748,1.0115182612395088,0.5451429842229779,1.086998847,5.8274656,0.018590026,0.017102157974966094,1702903,DHMCNUTS,2000,1000,0.8,1000
853.7183074780246,1.0015102242916183,920.1367182424018,1.0002281415851964,0.9443760000000103,0.427445301,0.3768688,0,0,83742,CmdStanNUTS,2000,1000,0.8,1000
516.1111189275473,0.9991783946239468,695.4559938550675,0.9993462680498525,0.013764581072591068,91.22686348,2277.1185712,5.897051975,0.06464161706373729,900906370,AHMCNUTS,2000,1000,0.8,1000
894.8931921820508,0.9995025285006566,356.8851092762381,1.0014105653904173,0.545798803242984,1.048307356,5.480368,0.010240185,0.009768304058337639,1600534,DHMCNUTS,2000,1000,0.8,1000
752.7743992394666,0.9995737508988038,681.2505074938927,0.9991356430890916,0.8541950000000038,0.435633566,0.377216,0,0,83743,CmdStanNUTS,2000,1000,0.8,1000
474.5471025368727,1.0011494323033838,650.1196378986259,1.0029307191130512,0.035310196660293856,59.328621929,1571.1095056,3.877972855,0.06536428335788523,621319989,AHMCNUTS,2000,1000,0.8,1000
553.931301635992,0.9990455020551806,510.4548560289535,1.0009829775451227,0.593224380906161,0.810721283,5.4220848,0.013908545,0.017155766465797837,1585846,DHMCNUTS,2000,1000,0.8,1000
925.6389996974727,0.9996329879541779,960.6010278630426,0.9992462413704112,0.9446830000000239,0.332250661,0.376552,0,0,83742,CmdStanNUTS,2000,1000,0.8,1000
887.5211535959795,1.0004127918559444,830.9138993113563,0.999094634732873,0.030745962268061106,51.83284049,1576.2399568,3.583490215,0.06913551680987567,623351811,AHMCNUTS,2000,1000,0.8,1000
1e3,1.0011231087375074,379.9551433307096,1.003157971884256,0.6680557696759813,0.811751124,5.3213584,0.01354234,0.016682871879830006,1552606,DHMCNUTS,2000,1000,0.8,1000
1e3,1.0011887272129358,865.6746895229727,1.0025194656490366,0.8621550000000044,0.349205175,0.377024,0,0,83742,CmdStanNUTS,2000,1000,0.8,1000
343.9488843784036,0.9990351889745729,700.2381203327378,0.9995977767885853,0.02009824541182679,62.93107608,1974.6945872,4.486159084,0.0712868643513588,781142125,AHMCNUTS,2000,1000,0.8,1000
1e3,0.9990064320078424,428.88923898577565,0.9993702652325854,0.6305202309058934,0.734934172,5.1883408,0.013802998,0.018781271202068968,1516476,DHMCNUTS,2000,1000,0.8,1000
953.0888691237199,1.0000232864124823,872.4861936267196,0.9996367314779244,0.9239710000000203,0.318258869,0.3770272,0,0,83742,CmdStanNUTS,2000,1000,0.8,1000
399.05064799543766,1.0037388943918226,558.0873286646674,1.0029843304405848,0.01327697212414588,70.392046091,2369.2153936,5.096880196,0.07240704708897024,937377606,AHMCNUTS,2000,1000,0.8,1000
1e3,0.9990025014723766,345.42600882645047,1.0005532159391417,0.6263904601388967,0.731423024,5.206816,0.014181585,0.01938903279588311,1522716,DHMCNUTS,2000,1000,0.8,1000
507.77279765171426,0.9990426313723735,1e3,0.9990409756105907,0.8552130000000164,0.327104512,0.3736464,0,0,83742,CmdStanNUTS,2000,1000,0.8,1000
479.38197855537567,0.9990251263726473,698.5432347051757,0.9992719955856756,0.012311815231107947,75.506628319,2522.400216,5.467502681,0.0724108969334576,998040172,AHMCNUTS,2000,1000,0.8,1000
1e3,1.0020616609884798,382.6717463147348,0.9989997573007567,0.6363872743633098,0.746101421,5.2695328,0.009594589,0.01285963105007945,1541169,DHMCNUTS,2000,1000,0.8,1000
652.1363911523001,0.9990041309643394,531.5977804891709,1.0016472784036186,0.9736259999999902,0.504317238,0.4311753,0.013154289,0.026083361838208672,94044,CmdStanNUTS,2000,1000,0.8,10
390.38809583593456,0.9993245271499169,441.00267760475873,0.9990051626514403,0.05602131006599374,8.593413534,160.4942911,0.574395388,0.06684135305805941,39731512,AHMCNUTS,2000,1000,0.8,10
493.3308912023001,0.9990296109360788,383.7895106810503,1.0011303053947753,0.586036795490271,6.545134908,85.5720526,0.498134723,0.07610763261596624,16272554,DHMCNUTS,2000,1000,0.8,10
506.91920033601855,0.9990740840037345,523.5353586757598,1.0065035202895867,0.806413000000013,0.57275643,0.3653056,0,0,82741,CmdStanNUTS,2000,1000,0.8,10
418.26220167682806,1.0026779083557662,446.9840347301682,1.0001644330939792,0.20273291880156571,3.156867346,41.9851936,0.192691604,0.061038866344560044,12542625,AHMCNUTS,2000,1000,0.8,10
526.8153809355881,1.0028434268252528,436.9506655946572,0.9990407631511653,0.5766758511045972,0.180248939,5.36288,0.019618567,0.1088415116829065,1567028,DHMCNUTS,2000,1000,0.8,10
391.4818152022392,0.9992724599733375,370.90249361101513,0.9998700471934487,0.7220439999999904,0.741646624,0.3655776,0,0,82741,CmdStanNUTS,2000,1000,0.8,10
421.05943689855275,0.9990183346187331,349.48837123203333,1.0037607435702451,0.2684869043411582,2.456126574,33.7728528,0.335438093,0.1365719896323226,9584362,AHMCNUTS,2000,1000,0.8,10
859.1598854611595,1.000513642567414,334.48024518571884,0.9993206455465827,0.7026063712585572,0.145986608,5.1713024,0.013388587,0.09171106297640672,1503430,DHMCNUTS,2000,1000,0.8,10
569.2362144386932,0.9992546975384425,288.80263729963883,0.9994780259401649,0.6167799999999953,0.622127185,0.3650672,0,0,82741,CmdStanNUTS,2000,1000,0.8,10
399.2208790079081,1.0008959795527315,343.0721630244759,1.0039789630020801,0.3851764265743288,2.00166696,35.1462704,0.119406898,0.05965372881011134,10078928,AHMCNUTS,2000,1000,0.8,10
717.3792930233598,1.0050626838482,477.34495087016916,1.0025628578117767,0.5896426628239625,0.108837363,5.2936416,0.011734299,0.10781498813050074,1547050,DHMCNUTS,2000,1000,0.8,10
583.0895383574641,0.9990900661925667,390.4028536500944,0.9994077974826685,0.8001219999999898,0.630491156,0.3652368,0,0,82741,CmdStanNUTS,2000,1000,0.8,10
276.7514622464797,0.9997952093587575,384.52928015745374,0.9990134290365664,0.09133985356357813,3.411589083,61.628112,0.184878223,0.05419123420263331,19617490,AHMCNUTS,2000,1000,0.8,10
544.5501684776868,0.9998339302299473,416.29434287445736,0.9990256240220016,0.616332511376527,0.105095309,5.288,0.013847924,0.13176538640749416,1544674,DHMCNUTS,2000,1000,0.8,10
614.2217496211382,0.9992691657425934,415.03383523008887,1.0029525031841922,0.8099819999999927,0.499771417,0.3653776,0,0,82741,CmdStanNUTS,2000,1000,0.8,10
485.17768383761404,0.9990004425146218,637.0894635688037,0.9990236397993864,0.28869772518199616,1.695104523,35.3136016,0.113069425,0.06670351206419382,10139387,AHMCNUTS,2000,1000,0.8,10
574.0348331941631,0.999645962749757,324.2593653367074,1.0024849388441293,0.7037796143993098,0.138542316,5.6251168,0.019435711,0.14028718128257653,1642831,DHMCNUTS,2000,1000,0.8,10
536.1472561336913,1.0021407763081165,511.4441843863103,1.0007996496151974,0.7766070000000103,0.503735689,0.3652464,0,0,82741,CmdStanNUTS,2000,1000,0.8,10
214.24116868441436,1.0012170995068883,618.3908933264628,0.999959469176233,0.108869029842619,3.003561173,58.2801216,0.176562006,0.058784221738905795,18411676,AHMCNUTS,2000,1000,0.8,10
508.59515496937246,1.0009567735397256,405.3166446520838,0.9992103050587126,0.677792388914018,0.115060395,5.5761616,0.012160082,0.10568434081944529,1630284,DHMCNUTS,2000,1000,0.8,10
575.8634470919003,1.000443726830044,596.8533471562988,1.0024982576917785,0.7481299999999852,0.643250756,0.3652608,0,0,82742,CmdStanNUTS,2000,1000,0.8,10
278.8660129637582,0.9998677703395876,368.8717722305734,1.0182610171198798,0.42954226851613153,1.682876823,34.269584,0.108215061,0.06430361362223122,9763094,AHMCNUTS,2000,1000,0.8,10
620.0888729479309,1.0005377738107792,400.0795751178629,1.0010414036541075,0.764755557289474,0.121726613,5.6649856,0.018102479,0.14871422570510529,1651778,DHMCNUTS,2000,1000,0.8,10
587.976638928685,0.9990206617618554,381.37631529260943,1.006365204022721,0.6838549999999948,0.480255585,0.3654832,0,0,82741,CmdStanNUTS,2000,1000,0.8,10
507.40352279311304,0.9990246551003492,457.03319139134476,1.011494770928236,0.2659601048668132,1.721672858,34.8339328,0.108110487,0.06279386150373988,9966681,AHMCNUTS,2000,1000,0.8,10
540.4790954503545,0.9998657599261852,329.22088856501637,1.0121261063899842,0.6523152438073018,0.103490136,5.2762704,0.014069311,0.13594832844745705,1538580,DHMCNUTS,2000,1000,0.8,10
574.1154414321641,0.9996232873274524,431.61379467232956,1.0026279322665987,0.8197109999999906,0.467965868,0.3653344,0,0,82741,CmdStanNUTS,2000,1000,0.8,10
226.74482847619677,1.002057626294903,427.99070119586975,0.9991960638085863,0.39800255878317675,1.769502152,35.1567776,0.123742563,0.06993072196048959,10082668,AHMCNUTS,2000,1000,0.8,10
629.1350091885367,0.9992782091737946,428.20957675465576,0.9991182921540477,0.7336323569911339,0.122391199,5.2943872,0.013620563,0.11128711142048703,1546329,DHMCNUTS,2000,1000,0.8,10
594.7258821124598,0.999673764523983,429.1665712886456,0.9991478919573386,0.7672370000000138,0.440948573,0.365352,0.003397813,0.007705689978500055,82741,CmdStanNUTS,2000,1000,0.8,10
460.96155487328735,0.9993143583328917,598.0724374322641,1.0007594626313405,0.22360299796869906,2.010227136,39.5063152,0.140519976,0.06990253662559254,11649681,AHMCNUTS,2000,1000,0.8,10
718.1742157240702,0.9995469925686519,370.8285829358057,1.001916832825276,0.5711183120577696,0.104790467,5.3224288,0.011680586,0.11146611265698435,1555130,DHMCNUTS,2000,1000,0.8,10
572.5401795821467,1.0006640078319253,578.3681533585714,0.9998931217001241,0.7850839999999905,0.587122291,0.3654256,0,0,82741,CmdStanNUTS,2000,1000,0.8,10
343.0330001175967,0.9990508473100411,417.38874123648895,1.005520499280662,0.17162120369906117,2.260019221,44.699208,0.194601169,0.08610597962697593,13520222,AHMCNUTS,2000,1000,0.8,10
536.431480833872,1.0031369231018812,503.9497799287754,1.007722150574281,0.6466286524753714,0.118851807,5.3581168,0.015462446,0.13009853522883333,1564783,DHMCNUTS,2000,1000,0.8,10
463.2167312194228,1.0002050659088322,501.56881312592276,0.9990380777639272,0.7655630000000072,0.422042169,0.3659312,0,0,82741,CmdStanNUTS,2000,1000,0.8,10
425.5671735727485,1.0007470546511648,236.3006057312778,1.002888582968871,0.07066987390025155,2.629480131,52.856592,0.16036122,0.06098590292029097,16458242,AHMCNUTS,2000,1000,0.8,10
821.9569764695414,0.9992569138237044,441.77307244786346,1.0066361794521863,0.3406524810156557,0.168827423,7.1301152,0.027154396,0.16084114486542864,2075636,DHMCNUTS,2000,1000,0.8,10
527.9176852444726,0.9993573380642081,419.6348649389365,0.9990001640837978,0.7974480000000037,0.592696475,0.3655696,0,0,82741,CmdStanNUTS,2000,1000,0.8,10
594.5084253908217,0.9994605004147987,466.96677467125096,1.0045603530673664,0.2814329474372763,1.811231941,34.8261296,0.111130979,0.061356569793398985,9963798,AHMCNUTS,2000,1000,0.8,10
406.0876845073279,1.0050823416379426,401.3880478290887,1.0058308090621644,0.5086837565055901,0.111050312,5.6723536,0.014133002,0.12726665729673953,1654888,DHMCNUTS,2000,1000,0.8,10
388.02669174401495,1.0006438909452,282.3314659663098,0.9993832717633148,0.6998899999999905,0.596168464,0.365032,0,0,82741,CmdStanNUTS,2000,1000,0.8,10
330.30278984917,1.0001019951221952,352.47736316443496,1.0011480182014816,0.27193389580785604,2.182629931,40.38064,0.12763989,0.05847985871866063,11964488,AHMCNUTS,2000,1000,0.8,10
509.87180596121186,1.0003088009900276,439.08190575655203,1.002325560756045,0.6083740632524267,0.111055076,5.2248016,0.012791666,0.11518308267152057,1525592,DHMCNUTS,2000,1000,0.8,10
518.826728649713,0.9990470825831117,318.0262469770102,1.0213238350407436,0.765186,0.615426843,0.3663792,0,0,82742,CmdStanNUTS,2000,1000,0.8,10
582.0975615701341,0.9994472470094424,351.4713408072551,0.9993007093062843,0.21552062311265854,1.891548277,34.3540448,0.110079772,0.05819559211810696,9793768,AHMCNUTS,2000,1000,0.8,10
579.3965300746038,0.9992260733144946,178.26200833709666,1.0155200258433685,0.5496624171095562,0.133781602,6.0652176,0.013433321,0.10041231977473256,1763680,DHMCNUTS,2000,1000,0.8,10
355.9186193330434,0.9992136784550606,388.6678766219327,1.0069520589257481,0.6654109999999922,0.493833617,0.3654224,0,0,82741,CmdStanNUTS,2000,1000,0.8,10
325.76413264641826,1.0025756203172314,491.01070362003213,0.9990229928353841,0.08886059243602161,2.958430028,59.7845648,0.189997339,0.06422235347862687,18953506,AHMCNUTS,2000,1000,0.8,10
622.4479795988007,1.0066590644847506,353.20366081012395,1.0172521248498094,0.6947329536926652,0.097956866,5.5896512,0.012142728,0.12395994784071593,1631815,DHMCNUTS,2000,1000,0.8,10
512.0098723895021,1.0008990355140472,545.0243860837811,1.0006712532394195,0.618741,0.447123947,0.36528,0,0,82741,CmdStanNUTS,2000,1000,0.8,10
238.20686363516523,0.9999446883713474,375.59323912607937,0.9990922831415834,0.10348698610468764,2.919291018,55.6422768,0.1758131,0.06022458840723909,17461594,AHMCNUTS,2000,1000,0.8,10
473.00706815735856,0.9997787820342142,45.69301300562789,1.0069343825616086,0.6812614084348071,0.116697772,5.5471104,0.019373537,0.16601462622611166,1623553,DHMCNUTS,2000,1000,0.8,10
434.17117107000706,0.9990464953931434,279.18353576485197,1.0047508687251778,0.8426050000000158,0.515594815,0.3656208,0,0,82741,CmdStanNUTS,2000,1000,0.8,10
583.0597833774916,0.9990057619383468,560.9063840344392,0.9992059956047653,0.23704252119628716,1.631585534,35.0014512,0.117470614,0.07199782760515698,10026972,AHMCNUTS,2000,1000,0.8,10
496.2860678517883,0.9998525726418223,298.2277879556522,0.9990026974007783,0.5865410576398705,0.127471296,5.3401056,0.014248345,0.11177688975563566,1553514,DHMCNUTS,2000,1000,0.8,10
466.80307545034907,1.0072084556324779,441.86551550132225,1.0048504750617593,0.6780370000000092,0.59979511,0.365536,0,0,82741,CmdStanNUTS,2000,1000,0.8,10
421.3329916652659,0.9990036583207279,401.33270826278203,1.0007419867125176,0.12915872899922948,2.265741807,45.2413328,0.148948452,0.06573937574873906,13715618,AHMCNUTS,2000,1000,0.8,10
492.14223607473235,1.0093341825739373,350.3997965743393,0.9992708660776237,0.4681196593867748,0.14467071,5.7916336,0.017544259,0.12127029030271572,1687235,DHMCNUTS,2000,1000,0.8,10
306.0259284222228,1.006403036867443,422.66564427413203,1.0014488968737212,0.6352299999999894,0.46097935,0.3650448,0,0,82741,CmdStanNUTS,2000,1000,0.8,10
418.6299237040548,1.0014695790571506,540.6587190872019,1.0034827030218572,0.27040429864859983,1.716768484,36.3332032,0.129847194,0.07563465616369039,10506683,AHMCNUTS,2000,1000,0.8,10
677.940965018635,0.9994060676244924,301.14911304554767,1.0036441469722994,0.8100501602059736,0.112459549,4.8184144,0.017099952,0.15205424663404973,1404205,DHMCNUTS,2000,1000,0.8,10
657.6617157190122,1.0000741046911985,403.28357271553733,1.0040251155412598,0.7228679999999882,0.45058063,0.3654624,0,0,82741,CmdStanNUTS,2000,1000,0.8,10
249.6162683377914,0.9996982443954037,327.77771834122456,1.0016490866298948,0.1197571861927848,2.634343279,50.4353936,0.366708946,0.13920317405983748,15586281,AHMCNUTS,2000,1000,0.8,10
728.3633414755227,0.9991356008895852,458.24917532670185,0.9990451451742481,0.6461115307904598,0.123898332,5.5423424,0.014590274,0.11776005184637998,1618005,DHMCNUTS,2000,1000,0.8,10
588.839300828789,0.9996078106813431,555.4081561146074,0.9991310943160268,0.7380210000000031,0.543333278,0.3655712,0,0,82741,CmdStanNUTS,2000,1000,0.8,10
463.9186175317626,0.999079112374735,534.3464613847677,1.0009022538116035,0.32097285295414935,1.780012129,33.7823024,0.114594374,0.06437842312028426,9587744,AHMCNUTS,2000,1000,0.8,10
647.298956562809,0.9997570131303263,360.82049567442067,0.9995408749682454,0.5849053039649991,0.120345642,5.691624,0.015716916,0.13059813167144016,1658174,DHMCNUTS,2000,1000,0.8,10
721.1559195217484,1.002893647728844,575.7547705181831,0.9991073788168408,0.6905430000000079,0.512444332,0.3654672,0,0,82742,CmdStanNUTS,2000,1000,0.8,10
372.7699115434288,1.003689117760371,317.0565923931339,0.9998451270091798,0.10297573579666076,2.74994332,56.6028912,0.173659465,0.06315019794662532,17807646,AHMCNUTS,2000,1000,0.8,10
615.5440766058748,1.0017316119358806,452.9252784145887,0.9993370327787575,0.7368593542712436,0.144023486,5.1035424,0.020375192,0.14147131531033766,1487525,DHMCNUTS,2000,1000,0.8,10
473.1213226516901,0.9992132378311164,483.8633826065686,0.9994615931454499,0.6661040000000097,0.484007781,0.3654176,0,0,82741,CmdStanNUTS,2000,1000,0.8,10
330.6590571699928,1.0002494556020993,250.13753799769657,1.0087071793532107,0.2967196028319748,1.563954335,33.5218816,0.102252146,0.0653805189267243,9493966,AHMCNUTS,2000,1000,0.8,10
790.5352279821939,1.0003170976555935,431.8591467696764,1.0078148239860463,0.6099225311068511,0.120616367,5.5378848,0.015199685,0.12601677017846175,1614376,DHMCNUTS,2000,1000,0.8,10
843.0161831564367,1.0015096610469396,1e3,1.000639325480339,0.9350429999999802,0.523432089,0.3663728,0,0,82833,CmdStanNUTS,2000,1000,0.8,100
440.9645646334685,0.9991069221881645,588.8006362934642,1.0014368649799157,0.02482023290636091,17.622210317,350.4762869,1.031561209,0.058537560864590374,134487979,AHMCNUTS,2000,1000,0.8,100
925.1231534629842,1.0030913125716125,550.4066070661175,0.9991132933220346,0.7878228502376802,0.200611578,5.0664128,0.011592601,0.057786300848498375,1475662,DHMCNUTS,2000,1000,0.8,100
643.8758862626061,0.999969937405506,708.8054148276962,0.9990555475375116,0.7716580000000021,0.496283301,0.3666144,0.005492659,0.01106758778490514,82834,CmdStanNUTS,2000,1000,0.8,100
