A_ess,A_r_hat,k_ess,k_r_hat,tau_ess,tau_r_hat,v[1]_ess,v[1]_r_hat,v[2]_ess,v[2]_r_hat,v[3]_ess,v[3]_r_hat,epsilon,time,megabytes,gctime,gcpercent,allocations,sampler,Nsamples,Nadapt,delta,Nd
466.5620043507728,1.0015743888390292,279.7576643942903,1.0018490006978937,324.4559942523935,1.00140143990028,509.6609937971149,0.9998280258595322,929.9593996735762,1.0018904687171801,429.72746709823105,1.0061001472058417,0.0658763000000001,3.476779735,0.9504253,0.02381844,0.006850718715432227,214015,CmdStanNUTS,2000,1000,0.8,10
570.4644910830588,0.9991561760656005,336.33169694150837,0.9999518732940612,416.5561132549906,1.002239221562564,386.54302686323103,0.9998148558719728,165.72564203040608,1.0008635358136582,502.7443841547096,1.0007673645194841,0.11210193023644138,27.706625085,1519.2473216,3.595426214,0.12976774338158265,267805888,AHMCNUTS,2000,1000,0.8,10
589.2958819515705,0.9994671159698489,184.21916467884603,1.0042879755342267,177.3257153046114,1.0089061014161627,387.62322691885765,1.0073609402367703,521.6723013669276,0.9991458614824448,350.6268402846842,0.9993160219592768,0.3076688020667717,1.291518703,42.3444976,0.099935158,0.0773780184273491,5504207,DHMCNUTS,2000,1000,0.8,10
247.44725555150603,1.0021080488476966,94.50931218125255,0.9997937551606647,72.37131018000402,1.000047821340585,197.99943678274997,0.9999328834435579,217.7296109372598,1.0039041762807208,174.83384865939698,1.0035903453560042,0.062371000000000065,4.17125696,0.9503326,0,0,214015,CmdStanNUTS,2000,1000,0.8,10
318.9766254723223,1.0023924774563737,114.05252678655144,1.0093743897965752,215.86337539102016,1.005257384628044,142.9971599425021,1.0025122137886022,275.6815056861402,0.9991139890657723,293.7732569653297,1.0014341040143764,0.25537817541621904,14.867178263,881.5720912,1.488647369,0.10012978540149761,154735493,AHMCNUTS,2000,1000,0.8,10
248.18116585710507,1.0015887165218065,216.15194718360118,1.0050751453978675,192.1222754613042,1.0116487879176321,400.60046534304945,0.9995845713206947,228.46023605934994,1.0037106600763093,261.3393716633663,1.0073723652426088,0.17820354463179847,1.547269046,45.1759136,0.094322113,0.06096038258106535,5876570,DHMCNUTS,2000,1000,0.8,10
269.09526223492657,1.0043917813629128,98.18081209691488,1.001811511220407,95.68139367834232,1.004071798267707,342.03384590620567,1.0090548614444605,459.1939997543675,0.999593405218614,325.51608612921245,0.9997238206408859,0.08344739999999991,3.522205387,0.9503997,0.027615724,0.007840463847430939,214015,CmdStanNUTS,2000,1000,0.8,10
378.5438912310702,1.0000409902414984,283.9134325740186,0.9997830066677327,318.0741075141077,1.0006882445489238,393.3742427445741,0.9997605596211454,451.39995057724576,0.9994356391362301,304.7865036795805,1.000996281168611,0.0432357486653216,34.558154614,2003.6825088,4.076185528,0.11795148130822584,353701807,AHMCNUTS,2000,1000,0.8,10
413.39561765876186,1.003677580078469,354.13792461443,0.9992299263564285,340.9977722439177,0.9995352108766773,365.9008703676768,1.002230009116111,274.164854470643,1.0105573304363409,278.19656314121556,1.000251532615327,0.19445398856093374,1.110338184,32.2807584,0.072712397,0.0654867121096864,4201191,DHMCNUTS,2000,1000,0.8,10
264.0231934337544,1.001481988060118,99.27601408666345,1.0166840984535737,96.95933430828555,1.0175039137511348,257.3844821233194,1.008605599924832,513.8864998802475,1.0002456196112048,275.9052251494851,1.0004370495915806,0.138236,2.793547367,0.9502397,0,0,214015,CmdStanNUTS,2000,1000,0.8,10
16.588680054934578,1.023882818655861,31.724392458338105,1.0095430911436383,34.6923019813808,0.999553317526076,18.175660368256924,1.0325215019917264,12.110231296149317,1.1000956841174057,20.15085981961334,1.0258958292448481,0.6241527644468767,9.071745667,517.5395536,1.125387889,0.12405417108349803,90182338,AHMCNUTS,2000,1000,0.8,10
245.2880621166767,0.999049170783471,198.9493469547888,1.0088735969109517,201.37355532960513,1.002726738140958,394.118142302168,1.0041968775901298,363.132654388335,1.0062524784391724,281.50318223847484,1.0021575149619353,0.3201316781470898,1.073125302,34.2374496,0.071448658,0.06657997706963022,4454820,DHMCNUTS,2000,1000,0.8,10
307.669130070548,0.9995421516650134,68.05736786871243,1.0245268681525364,62.87836022018685,1.0312158228378099,172.05976825595747,1.0048310780615537,236.47608797635496,1.00167466741256,165.06682538700255,0.9995675244730149,0.14029400000000006,2.692953568,0.950222,0,0,214015,CmdStanNUTS,2000,1000,0.8,10
258.4614008801951,0.9990438907044904,164.7643690186649,1.0005651488797587,253.95111809308762,0.9992479815820343,348.6659411786947,0.998999801011541,277.2946071459819,0.9990295436865173,273.61823554473784,0.9990387043432306,0.22166158487408566,13.705613111,813.832632,1.577796517,0.11512046226765842,142724458,AHMCNUTS,2000,1000,0.8,10
289.31877754874665,1.0002982572605617,209.17090649315236,1.0168356147846376,112.2953884247514,1.032354952166883,246.44174221202505,1.0008396561616633,423.0421970905214,1.0006048738106321,373.78928926950266,1.0006340874888693,0.17178969254898144,1.359119828,39.697256,0.093947819,0.06912401472226921,5159944,DHMCNUTS,2000,1000,0.8,10
628.6414258979321,1.0001478593105115,459.47221330405284,1.0010295272345828,441.6819830919144,0.9996846133304983,552.2734378552024,1.007522680270201,502.58027262861395,1.0037193635048471,420.33677045948883,1.0017960473650125,0.11811900000000003,2.834257444,0.9503195,0.024527602,0.008653978152875233,214015,CmdStanNUTS,2000,1000,0.8,10
272.9846356511235,1.0096047632555438,352.57093633676044,1.0042429636912593,459.78334323225175,0.9996227436562478,154.44913452460256,0.9999029061670343,274.41309961438884,1.0064446359975792,269.70769877860005,1.0178928267993814,0.15356506128542696,26.168342165,1507.7573808,3.363917417,0.128549122286364,265768604,AHMCNUTS,2000,1000,0.8,10
323.35911363139473,0.9992102576546941,33.57103370994921,1.0032751229224368,31.972273930289337,1.0036813414935373,278.1026775870899,0.9995607739550372,566.8856809153442,0.9989997458850534,255.29659029264494,1.0007885409986441,0.20333234057252503,1.268698332,38.2532,0.074778451,0.058941080880998586,4974764,DHMCNUTS,2000,1000,0.8,10
529.2995484318434,0.9998320127559013,233.25235238964194,1.0128518632840828,213.2382060496868,1.011437049279798,442.3260904922584,1.000959321623618,297.41335399518033,1.0092944219202937,251.18393157737944,1.0091364537032101,0.08372509999999994,3.432259607,0.9505406,0.024745022,0.007209542643433264,214015,CmdStanNUTS,2000,1000,0.8,10
234.52360934785642,1.0076270436520076,241.52856956770626,1.0006056299688235,256.91565244460855,0.9994715529009169,356.22084935701963,1.0061295124638752,264.4008459310691,1.0102330851661665,152.83656884430096,1.030504163099354,0.08625491615641417,27.657860922,1706.9940768,2.893287811,0.10460996311896921,301094230,AHMCNUTS,2000,1000,0.8,10
485.5794165063245,1.000417122828859,97.7061903648673,1.0127694937996563,95.60353207170235,1.013173303547218,265.1703543159787,0.9993386417634358,144.61843693046805,1.009507580320275,250.509419039617,0.9995112185211571,0.22972506957715433,1.429500282,40.4718448,0.087337933,0.06109682810122034,5265107,DHMCNUTS,2000,1000,0.8,10
457.71968461624465,0.9998882773721607,237.63648649623946,1.0034074353102176,240.3030193605358,1.0014479078775553,374.877440157463,0.9996926545618838,510.5108152134358,1.0149704307614889,492.7888532580264,1.0050176385427283,0.0472916,3.916191063,0.9504766,0.026078065,0.006659037973500427,214015,CmdStanNUTS,2000,1000,0.8,10
300.0341012392948,0.9991392982201094,238.69124537291378,1.0012432001517146,320.0218224576191,1.0014912542056962,245.97420153115198,1.0035046613855858,243.3408377285917,0.9990019523971263,247.42873987117153,1.0004437819746699,0.0372608049391951,40.056063443,2306.81936,4.826351929,0.12048992122922728,407451841,AHMCNUTS,2000,1000,0.8,10
274.6484958836254,0.9990186252891983,150.46453476588326,1.0047717579126163,151.33239924643289,1.001439845738063,217.45524576190996,0.9991719948798261,282.45315383915886,1.0081099590155769,264.2765048787688,0.9990702929464118,0.1473542643386168,1.824171123,52.676264,0.121746016,0.0667404578797293,6841703,DHMCNUTS,2000,1000,0.8,10
809.9039922028327,1.0007740283189739,410.6571594653929,1.0008362362633394,549.7383964231824,1.0004698821456912,518.1092433374237,1.0028850672336773,586.2073318668467,1.0010880013637238,566.1860446949046,0.9995037896072893,0.0960846999999999,3.211507295,0.950483,0.024095087,0.007502734631029384,214015,CmdStanNUTS,2000,1000,0.8,10
578.3992126254989,0.9998459835837286,520.9427410273679,0.9999723094763674,522.7137934188474,1.00212990166692,191.94919379343895,1.0016327885140137,447.64663041987416,1.0000334367761454,409.78442530162806,0.999778545384404,0.07522486311618704,34.34106643,2055.2546816,4.077208238,0.1187268964494997,362845505,AHMCNUTS,2000,1000,0.8,10
213.71906983955273,1.0096270038708806,259.7942094257647,1.00419996786583,212.05457767447288,1.0019947502363227,398.0673486985928,1.003663515394854,394.71755293374247,1.000100792283108,268.7599618241913,1.0016640051096442,0.2965948997774187,1.205152046,35.503672,0.088437512,0.07338286674576164,4618635,DHMCNUTS,2000,1000,0.8,10
509.3487453739532,1.0027820187361476,248.146105764613,1.005245053379007,239.955819163077,1.0036666054861898,399.065383156901,1.0001313852073173,392.5570202107271,1.0041782431730215,453.1985972588337,0.9998047704604428,0.07192899999999992,3.644220199,0.9503678,0,0,214015,CmdStanNUTS,2000,1000,0.8,10
313.9585978028157,1.0000695818780474,234.14047218437824,1.0131903241892766,315.3096177582564,1.0016010323120925,253.22560547547903,1.0136897141677679,297.92491008943813,1.0161788065784265,244.5603544055575,1.013456164093196,0.19367076687484064,17.784672779,1028.0249616,2.245552446,0.1262633546258737,180704507,AHMCNUTS,2000,1000,0.8,10
219.16040811640298,0.9990092144105632,137.2724342566756,1.0002320414018917,165.09729197405065,1.0046803408303162,243.0381935491288,0.999431266984388,351.88140327241945,1.0005180869228116,251.70802765541376,0.9992340951551377,0.08163459064753434,2.444491587,73.2493664,0.151599566,0.06201680824193403,9497190,DHMCNUTS,2000,1000,0.8,10
767.3873457391436,1.000068901985564,405.59363726312176,0.9995001574560388,376.2701819385487,0.9996303209613702,633.9397609911698,0.9995136031532045,452.98777881258263,1.000845840495148,652.8421861687502,0.9999780676988154,0.09409650000000006,2.911791776,0.9504025,0,0,214015,CmdStanNUTS,2000,1000,0.8,10
231.31152049252998,1.0062867798881847,225.87334096846223,1.0027008314953116,268.80047174215247,1.0120171627307635,164.25157462641647,1.0029856101697587,209.27377263232717,0.9997657240105277,172.25046745538393,1.01112979114942,0.22060432178434813,16.222221888,956.8787776,1.638851039,0.10102506612933834,168088862,AHMCNUTS,2000,1000,0.8,10
475.14617843226586,1.0046761321379163,169.54812234700577,0.9990126961035625,153.77349659517796,0.999040830886585,443.4516367353838,1.0028514076432369,446.73248050784923,1.0012110246254562,493.7143799726548,0.9998975926713365,0.23041539334681324,1.159092164,34.5874288,0.076268624,0.06580031025039351,4500331,DHMCNUTS,2000,1000,0.8,10
865.796470732344,1.002677110936082,394.2418837981561,0.999499898574473,364.61390849906377,0.9999135746134789,616.6006444099713,0.999598262307003,592.268943917651,1.0005798388637508,603.3285304281333,0.9995147240296027,0.14059199999999988,2.554974485,0.950227,0.027009685,0.010571410853052021,214015,CmdStanNUTS,2000,1000,0.8,10
658.3291529576642,0.9996420758103197,239.46676701907577,1.000279019594757,311.72576482616563,1.002463006351232,338.3248515515553,0.9993037482680209,427.852559576766,0.9989995046875777,388.95527575194785,0.9995132134854502,0.201399795261258,14.570571279,840.9811824,1.742420175,0.11958489077990254,147538614,AHMCNUTS,2000,1000,0.8,10
347.8574601564696,0.9995400698097854,196.5090876254402,0.9991098657380214,177.55999847383254,0.9991890153178544,739.5413074629339,0.9990512740812144,604.1469664390096,0.9991242971876891,372.34692960421916,0.9990005046547261,0.2947635237709807,0.970733273,29.1916448,0.068887021,0.0709639021511113,3802234,DHMCNUTS,2000,1000,0.8,10
666.9768415108808,0.9995416860465292,232.53592524771753,0.9996296079648821,227.70592547459182,0.9995129080035644,348.4865228847549,1.0036115882003076,381.6884512133597,1.0010718744133629,418.3256578574444,0.9995264587733584,0.07674760000000004,3.375281353,0.9505918,0,0,214015,CmdStanNUTS,2000,1000,0.8,10
343.9570392173316,1.0045666427375632,334.3307447649262,1.002956011753826,398.1643108364964,1.0009296689376728,302.9325941099129,1.0071018566261676,335.8196100654224,1.0027762303742425,335.5850463587604,1.0062772601751955,0.099100852628709,26.908646955,1547.427376,3.16837004,0.11774542381482593,272801074,AHMCNUTS,2000,1000,0.8,10
149.37976029052075,1.005490581094142,21.264355989832488,1.0792642660847516,24.11952243026891,1.0622721817117085,377.1971165567573,0.9993450880082969,257.5107975392555,0.9991082753727057,83.03366512045244,1.001420274170008,0.21311004325566588,1.622343839,50.9736064,0.118540823,0.07306763224315484,6621025,DHMCNUTS,2000,1000,0.8,10
392.890519198406,0.9995086325833843,258.8623150561457,1.0014551529913596,266.14273229568096,1.0014205626451758,627.1809356760218,0.9995197227174101,524.283259167507,1.0015301918872663,503.9473546868564,1.0005041167736732,0.07000470000000004,3.366618565,0.9506268,0,0,214015,CmdStanNUTS,2000,1000,0.8,10
366.33238648478476,1.003959185347179,233.21112871492775,1.0071697813682916,381.94578702264454,1.0000087078548572,176.41175011855162,0.9990835488085562,359.85561300681127,1.0070551354500148,264.89065338213004,1.002330605542445,0.17199978749585138,24.154024918,1352.5789808,3.052189629,0.12636360355517623,238253163,AHMCNUTS,2000,1000,0.8,10
419.89548862737905,0.9989994998455748,335.3916677085577,1.0010131139844443,205.0678629894989,1.0073132375184606,373.971543019341,1.0020007944871983,455.44643029824135,0.9990020121034289,290.0330214527143,1.0021301382524477,0.2799871559325136,1.203791103,35.37836,0.083753077,0.06957442764884764,4602694,DHMCNUTS,2000,1000,0.8,10
456.19051114890715,0.9995034236557911,292.7184513023921,1.003168914933328,287.88445125209836,1.0021309423482463,284.9950089409693,1.002945237783885,425.4413364255018,0.9995763461176322,652.7198571416285,0.999747811951959,0.09533370000000005,3.190454678,0.9503706,0.02446524,0.007668261257149881,214015,CmdStanNUTS,2000,1000,0.8,10
522.1747706573293,1.002033622003113,268.0574252198629,1.01031364946669,353.09725769906333,1.0062889732313967,384.0806149111338,1.0103367103120258,416.78108670594645,1.0010212432529377,415.15696891802173,1.0084880775805896,0.13842057112651082,17.627999858,977.1087312,2.403719852,0.13635805941472912,171676499,AHMCNUTS,2000,1000,0.8,10
445.8380172187399,1.006866399710222,33.43286703828496,1.0225241505837004,38.03104893276872,1.033122458468054,778.7335181577901,0.9991834928826738,261.9200040014025,0.9994249774709709,236.23504517821158,1.0085127132574025,0.2279398942667386,1.115187502,32.2328064,0.074261825,0.06659133541831964,4197979,DHMCNUTS,2000,1000,0.8,10
304.9444951216338,1.0016326257209478,278.07965714049044,1.002297786416623,294.21950284117275,1.001077273882417,234.7506195011429,1.0016873662306762,344.70418176412943,0.999703963372396,331.0590323911983,0.9996595846377521,0.07730509999999999,3.537641514,0.9506013,0.028940706,0.008180791039869056,214015,CmdStanNUTS,2000,1000,0.8,10
264.3834689583626,1.001420165532797,267.6468352419352,0.9995965054464349,333.2372348406868,0.999138078119736,306.7022691372636,1.000003004699224,319.6458505441342,1.0053529840132163,229.96258902521654,0.9991278421002656,0.1515039675318118,20.636146294,1195.9604048,2.230689001,0.10809620019259979,210482423,AHMCNUTS,2000,1000,0.8,10
451.6164340630011,0.9998040166526999,211.7322967236076,1.0074650874670998,181.12873083008427,1.011929982661841,543.4816153917608,0.9990205837587567,490.90245176623256,0.9995871103982341,384.91084985676,1.0015013975993772,0.2268584648219304,1.307217961,39.5414416,0.086157227,0.06590884578581765,5141742,DHMCNUTS,2000,1000,0.8,10
434.0750222889048,1.0008919101837688,47.20323646375324,1.0494414533682874,38.46750862285755,1.054843040831008,450.05525638548636,1.0138611371041018,87.99096757000297,1.0263531105098602,274.8883941216363,1.0322663214459042,0.07894250000000005,3.920799662,0.9506045,0.02639509,0.006732068015567994,214015,CmdStanNUTS,2000,1000,0.8,10
288.5477265786329,0.9996901905021901,110.76007556265144,1.0110841466543798,140.77529169332624,1.0089977665698595,178.22581225616509,1.0005963614783764,338.20937256260265,0.9990019714666639,350.4828750787553,1.0021416329829185,0.17053317161049023,24.030180282,1407.3063024,2.781644188,0.11575627628909688,247955498,AHMCNUTS,2000,1000,0.8,10
552.021573144626,1.0016521519022468,239.39251775402923,1.0076254650072691,191.2379165203843,1.01346413829865,314.2686478283924,1.0008244926528282,407.4457025570821,1.0003909635772343,399.86515536515776,0.9995100993153244,0.2775021265988467,1.2588268,33.788248,0.091164453,0.07242017170273146,4398396,DHMCNUTS,2000,1000,0.8,10
116.97575805946182,1.0015385543507185,183.57746653873735,0.9996634115459646,185.28356632502604,1.000437965930938,209.41747407091984,1.0006111526897428,69.17984562690205,1.0142199623844195,308.6928814873151,1.000750497828772,0.0843607000000001,3.073009057,0.9504477,0,0,214015,CmdStanNUTS,2000,1000,0.8,10
299.6351698175128,0.9993645396385394,140.95022518237442,1.0205711541611913,166.51404152096293,1.0192301734108407,374.9605698172558,1.0096766620572755,416.4340717958502,1.0009607594909427,323.2691703766097,1.0048697006669804,0.16083157555024047,17.363941397,1019.674176,2.14347722,0.1234441634530241,179222503,AHMCNUTS,2000,1000,0.8,10
276.3238376225963,1.0028335265094863,72.64289605798861,1.0436460069779339,135.77760253054194,1.014100111289855,517.0669897935805,1.0024999577658398,281.05672802821186,1.0068549628411345,141.6713362875081,1.0049062500596837,0.19605113737052624,1.353956485,41.6705792,0.095805211,0.0707594461575329,5417390,DHMCNUTS,2000,1000,0.8,10
452.2341637112536,1.0002896069579676,257.06678978986673,1.0005592087683726,257.0763441416861,1.0008282822612824,380.43323690771973,1.0028638034996502,406.5881711812662,1.0002496369163945,348.0391396670141,1.0033037931241746,0.08239500000000002,3.271544065,0.9502811,0,0,214015,CmdStanNUTS,2000,1000,0.8,10
345.4854417821686,0.9992987138415247,242.70867887871495,0.9998295713091241,285.8380751409741,1.0001163671572089,409.9479565215095,0.9989995927426062,382.12930578280174,0.9990003047371026,293.63758944933636,1.0000118367165391,0.12725501893526212,23.048358015,1392.5415584,2.769114352,0.12014367141459034,245337713,AHMCNUTS,2000,1000,0.8,10
292.1241776993689,1.002298667401631,184.48652273266538,1.0058946444090628,195.8265180407352,1.0090416551848387,414.1495651490479,1.0033845161766932,306.7904919812587,1.0009504893031778,299.4833419566321,1.0008464527149799,0.2964816405558124,1.176243342,34.2674096,0.075488214,0.06417737835747936,4460624,DHMCNUTS,2000,1000,0.8,10
355.72186100134206,1.0050650656046358,107.70811295645225,1.0195798270551382,114.26921645098142,1.0139014329670295,294.9680624849734,1.0005437976150144,208.50158587071027,1.0066304227842642,270.36026135816905,1.0008432135111816,0.10574200000000018,2.659885575,0.9501646,0,0,214015,CmdStanNUTS,2000,1000,0.8,10
306.6372556639213,1.0034991040126278,290.85305278811427,1.000394618052208,325.80953245654666,1.000642486525669,318.1953852336198,1.0024134954571202,342.27545334060403,1.0024852471125443,274.33222894097594,1.0037503049076018,0.12582189409284641,18.766995399,1000.2961344,2.596001847,0.13832804835335166,175788079,AHMCNUTS,2000,1000,0.8,10
157.5111178381861,0.999009459218083,220.15726227710448,1.000211790248593,227.17796397386527,1.0011834792228613,372.96947312557967,1.0011087845632234,354.2145170885269,0.9992955766341926,420.88821398920055,1.001493302799382,0.19920059987010535,1.192362613,36.2352944,0.075098958,0.06298332166843947,4712580,DHMCNUTS,2000,1000,0.8,10
617.9547200474819,0.9995611359689921,300.1989179916697,1.0108991021838938,304.208860489726,1.0083525031256995,691.0506754706588,1.0034477602828074,548.7509080855721,1.0167154003248187,644.5465722499192,1.0026261673855594,0.11143099999999984,2.791583056,0.9503117,0,0,214015,CmdStanNUTS,2000,1000,0.8,10
359.3883134632696,1.0015826070527674,299.9050456199692,1.0080774384204032,375.386902732975,1.0036282430568149,319.01614237729115,1.002934796256816,453.2797838204968,0.9991203166302688,340.7160315212144,1.000353242615451,0.11530523163033223,22.567028526,1298.8489472,2.741691411,0.12149102429862368,228724502,AHMCNUTS,2000,1000,0.8,10
173.2703563036526,1.0222007588700122,81.37532591542151,1.0162081325468721,89.75286377622767,1.0109498336015412,186.69869953077102,1.0029670273964848,494.8337001709734,1.0001973428493642,309.3890018367021,1.0034382325058384,0.2448565148505559,1.151260321,34.709568,0.08761769,0.07610588882616409,4515715,DHMCNUTS,2000,1000,0.8,10
424.1055424641077,0.9997309310056318,99.53199647177986,1.005287357926939,96.93113238707143,1.0002981897150014,174.632187744934,1.0099735728435069,334.90804158470394,1.0180760117680285,312.5870370450315,1.0161232577055026,0.09435940000000008,2.826110061,0.9504316,0,0,214015,CmdStanNUTS,2000,1000,0.8,10
390.6960850385279,1.0012670713155662,218.40468842289417,1.0007447748005658,240.6151972470613,1.0001793337167517,364.1215426600531,0.9990219584711729,408.0319072371663,1.0010747805669469,262.8552704721555,1.0010216214247107,0.11804965723768837,21.977372323,1208.8271344,2.549406471,0.11600142335177929,212762186,AHMCNUTS,2000,1000,0.8,10
658.6554384978066,0.9992806578439808,216.13025582213572,1.004189822600357,226.8115535038699,1.0050384553523473,288.6066082496325,1.0011373087861928,370.41129058073795,0.9992754363491964,401.26106651323056,1.001331235801126,0.1400839300506728,1.476259978,44.0945472,0.098566653,0.06676781493022363,5728582,DHMCNUTS,2000,1000,0.8,10
489.74633300084855,1.0023975978514585,394.9260933826925,1.008997891473272,377.47423125030076,1.0105426010633838,620.5705788558479,0.9997526062817947,508.99688463000706,1.0081272144555835,478.56328645001645,0.9997093915507559,0.05066289999999995,15.810940177,0.9517871,0,0,214139,CmdStanNUTS,2000,1000,0.8,50
169.76753464100418,1.0010238674289735,49.599487144558914,1.0023848914375948,51.227758988722606,1.002858577355549,176.7454046560933,1.0085509135791828,237.6348431936452,1.0035176794593315,227.8436285821375,0.9998746041095599,0.19596790597803473,69.30276561,3504.5566704,8.031638301,0.11589203158497155,599168016,AHMCNUTS,2000,1000,0.8,50
281.9599324953225,0.9990014549138332,160.35650408278434,1.0013742152655702,166.44698031908666,1.0008338930522278,316.724440134417,0.9992072783268505,277.86731877807404,1.0034645025062379,217.03041953641215,0.9993873279075384,0.14295198216911292,8.147070384,170.5923168,0.468808388,0.0575431861888282,25079411,DHMCNUTS,2000,1000,0.8,50
355.91597769146273,1.0058622806694797,238.53833841303953,0.9995697323761004,232.30215794017207,0.999574971202604,317.3641531324047,1.0067456202311391,330.01006893156097,1.0015461485190564,353.4990309671753,1.0029708874513141,0.04304519999999995,21.569863751,0.9511182,0.026026819,0.0012066288086216295,214139,CmdStanNUTS,2000,1000,0.8,50
284.3183857974049,0.9990867504136381,120.68177549540009,1.012554268103644,107.66433912174274,1.016498899768889,250.6335422164916,1.002449441459022,254.67340077451598,1.0036431901604008,252.72851507811436,0.9993427702677723,0.0914298015813786,83.207891392,5068.521144,11.474904901,0.1379064498454921,867045778,AHMCNUTS,2000,1000,0.8,50
577.7941122823393,0.9990396680473186,174.540030644149,0.9992284540875007,158.81859617658304,0.9990890187424835,584.5643248294568,0.999644023267154,489.8703968433951,0.9992328212612359,552.8406721182292,0.9990034358652788,0.24642167148819052,3.254436143,89.4679008,0.175317007,0.05387016346198439,13166198,DHMCNUTS,2000,1000,0.8,50
225.92905806218448,1.0134767920809424,170.73099325641718,1.023001454116179,163.14819681617448,1.02289337577925,470.63453930287466,0.9998928355948411,543.6501993212175,0.9995036244678858,600.7324769576455,1.0001375458247608,0.06531740000000005,14.617982315,0.9510955,0.165294192,0.011307592829031276,214139,CmdStanNUTS,2000,1000,0.8,50
201.05350794336726,1.0182778140827404,208.58874957391816,1.0012086963128342,246.99897328824187,0.9995321226383505,145.3292556644107,1.0204566292467947,142.22666252248354,1.0334893615959577,142.76280179250296,1.0211434532013113,0.08983125976414909,68.814624966,5007.2402544,6.78569256,0.09860829094618596,856549448,AHMCNUTS,2000,1000,0.8,50
428.0964885040225,0.9990077823791009,240.92358228797733,1.0021821667949322,260.37401026060974,1.0032170912482055,236.50152410127674,0.9995221972945125,303.6784779411248,0.9994822670395903,451.54492209290237,0.9995482286149966,0.28311012632747573,3.151537085,88.6001968,0.164143701,0.05208369648615447,13041347,DHMCNUTS,2000,1000,0.8,50
573.6589467030507,1.0020725554152619,429.54363394017247,1.000745515983585,434.0848814455869,1.0002471375617032,578.9989190302558,1.0001139450249334,570.8968944093133,0.999537645394467,613.7805552603871,0.9998211041129926,0.07831960000000003,13.379635649,0.9510619,0,0,214139,CmdStanNUTS,2000,1000,0.8,50
286.8052219705172,0.9994545516861675,150.89300567454802,1.0104440852960455,104.60503072153088,1.0130888968723661,241.2426007341118,1.00123410126198,245.74329595969377,1.0004423823734625,241.57625671937754,0.9990902485098456,0.07137987173259393,82.460059528,5729.3111392,11.749817941,0.14249101938872905,980226244,AHMCNUTS,2000,1000,0.8,50
563.6101713398546,0.9992698317350343,292.1935388517043,0.9992602152949087,280.6011274609929,0.9990450491000874,575.5646255803389,0.9991058190308479,388.8104573663317,1.0022703852675137,428.31822136264793,0.9990840879358466,0.2428345965551731,3.643788591,87.5474032,0.182408271,0.05006005876700436,12884281,DHMCNUTS,2000,1000,0.8,50
184.75019967639548,1.0014906196693938,214.1668758113358,1.0029121203985558,212.36185523665472,1.0032707235163818,286.36281094354894,1.0006745266393597,291.72180126520726,0.9995157611293968,327.9008958729705,1.001667293229955,0.05707510000000003,16.181323297,0.9511406,0.024025679,0.0014847783805453253,214139,CmdStanNUTS,2000,1000,0.8,50
35.41370575405967,1.0356624429686665,4.191363362190148,1.5498250956263608,4.141448678796554,1.5196282582314762,7.6094995740018465,1.2289677349559232,6.907625534712884,1.2148514529906664,25.036493717098516,1.1077534066883248,0.2000734168214557,56.196341524,3890.0957712,7.419255219,0.13202381183179743,665201094,AHMCNUTS,2000,1000,0.8,50
249.1022031990676,0.9994480915746897,138.39746662979218,1.0035675607409467,131.83563531048893,1.003205818493313,366.84252707525627,1.0012180038394365,278.19362510423844,1.0029651017561374,319.3728219015459,0.9990630117782227,0.18149266794077348,4.908415612,128.0005744,0.284661687,0.057994617714128484,18823074,DHMCNUTS,2000,1000,0.8,50
349.6096533555451,0.9995769174489363,310.51713211265405,0.9997056919072259,306.0897047671094,0.9997112230263677,326.17862499447153,1.0015825726690644,423.9044703700868,1.000012947676149,194.51868863505203,0.9997049823110935,0.023236799999999995,27.855356593,0.9512234,0.02266975,0.0008138380826076685,214139,CmdStanNUTS,2000,1000,0.8,50
298.8178788769271,1.01282497893949,243.86979350033945,0.9997740643977523,264.6118145913607,1.001237949786495,276.8269367487277,1.0039687684417633,300.50548747660366,1.0053278463370585,268.1827970110186,1.008235177260234,0.09176329723603417,74.500897268,5476.6256832,10.062645041,0.13506743421897224,936946140,AHMCNUTS,2000,1000,0.8,50
317.36291230771343,1.000979783044561,79.423637478212,0.9991983116952281,91.05259381975998,0.9992137432746555,191.63433302528412,1.0005981959440258,319.3663995577435,0.9990033155130675,196.30122641503672,1.0044306978653676,0.1332349910316724,5.259739162,142.7235424,0.279233217,0.053088795546626,20985238,DHMCNUTS,2000,1000,0.8,50
346.12026862813264,1.0033908857722567,169.92740914265264,0.9995095914726625,176.38148412042733,0.9995106494672795,387.73674879389324,1.0014114890379826,454.2633620396175,1.0010853731164024,380.11169524884843,1.0017341020525603,0.07251890000000003,12.745955024,0.9513423,0.023175598,0.0018182708126901043,214139,CmdStanNUTS,2000,1000,0.8,50
17.340516190179518,1.0075090758107546,8.12960054885737,0.9989998374116219,8.880154553630646,0.9992433766590999,13.785939265378149,1.008965189139965,18.30433200973448,1.0005336729196859,15.607877821223777,1.0141921403823007,0.21188408879482523,48.539626573,3330.2244672,7.493479938,0.15437860706922338,569306092,AHMCNUTS,2000,1000,0.8,50
